10	4.23525e-05	4.73435e-05	9053.64	5003.6	5836.72	ALI09	ALI
11	4.73435e-05	5.25097e-05	9053.64	5003.6	5836.72	ALI09	ALI
11	4.73435e-05	5.25097e-05	9053.64	5549.6	5836.72	ALI09	ALI
12	5.25097e-05	5.78637e-05	6516.25	5549.6	8109.51	ALI09	ALI
12	5.25097e-05	5.78637e-05	6516.25	6115.45	8109.51	ALI09	ALI
13	5.78637e-05	6.34198e-05	6516.25	6115.45	8109.51	ALI09	ALI
13	5.78637e-05	6.34198e-05	6516.25	6702.66	8109.51	ALI09	ALI
14	6.34198e-05	6.91939e-05	4758.7	6702.66	11104.63	ALI09	ALI
14	6.34198e-05	6.91939e-05	4758.7	7312.91	11104.63	ALI09	ALI
15	6.91939e-05	7.52037e-05	4758.7	7312.91	11104.63	ALI09	ALI
15	6.91939e-05	7.52037e-05	4758.7	7948.07	11104.63	ALI09	ALI
16	7.52037e-05	8.14694e-05	3549.14	7948.07	14889.13	ALI09	ALI
16	7.52037e-05	8.14694e-05	3549.14	8610.27	14889.13	ALI09	ALI
17	8.14694e-05	8.80135e-05	3549.14	8610.27	14889.13	ALI09	ALI
17	8.14694e-05	8.80135e-05	3549.14	9301.9	14889.13	ALI09	ALI
18	8.80135e-05	9.48622e-05	2718.23	9301.9	19440.45	ALI09	ALI
18	8.80135e-05	9.48622e-05	2718.23	10025.72	19440.45	ALI09	ALI
19	9.48622e-05	0.000102045	2718.23	10025.72	19440.45	ALI09	ALI
19	9.48622e-05	0.000102045	2718.23	10784.85	19440.45	ALI09	ALI
20	0.000102045	0.000109597	2141.51	10784.85	24675.86	ALI09	ALI
20	0.000102045	0.000109597	2141.51	11583.0	24675.86	ALI09	ALI
21	0.000109597	0.000117556	2141.51	11583.0	24675.86	ALI09	ALI
21	0.000109597	0.000117556	2141.51	12424.17	24675.86	ALI09	ALI
22	0.000117556	0.000125971	1732.52	12424.17	30501.01	ALI09	ALI
