Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
0	-115612.79304716057	-62237.162313507775	-53375.63073365279	0.1	1.3E-9	0.011524706858769732
750	-35982.307470908316	-20697.517245160147	-15284.790225748167	10272.991950441661	5.111686574797688E-5	0.6994034941335716
1500	-15115.386186253916	-14666.436791241067	-448.94939501284966	47.583077633202855	2.064495214739043	0.025210629876687003
2250	-14435.612629526351	-14417.6951216598	-17.917507866549503	0.3612995488012749	11.348332533650689	0.010296594562740763
3000	-14414.16774019948	-14396.609385248465	-17.55835495101558	0.32889718577909677	10.503114493729854	0.006443013577692492
3750	-14403.191434058643	-14387.078159458551	-16.11327460009037	0.6560322540447461	10.991895633554831	0.006132558652263807
4500	-14401.90850147839	-14383.64735070459	-18.261150773799805	0.29716424724199586	10.55838697827352	0.006900874359812052
5250	-14400.692815685323	-14384.486321864095	-16.206493821228456	0.736361400549192	9.816286385875609	0.006315549012491328
6000	-14399.21584277857	-14382.454876493735	-16.760966284834495	0.5883842421565669	11.50791422533374	0.006105717821740084
6750	-14395.162385169358	-14378.361477398677	-16.80090777068197	0.5361201053003878	11.58053364459069	0.005755011095365195
7500	-14404.696491588447	-14385.265109572185	-19.431382016262887	0.8668458658706382	11.81856952285759	0.006663929650477462
8250	-14401.3516408919	-14384.41160436645	-16.940036525449745	0.39135040573574087	10.504613936914525	0.007938429033630021
9000	-14400.867691075488	-14384.040949424045	-16.826741651442923	0.6540523804109863	11.278078053201002	0.0076937954066314245
9750	-14401.767466184256	-14385.306292668423	-16.461173515832776	0.5231391698297265	11.300389918242796	0.0061287360892133946
10500	-14406.896129383173	-14390.681550616187	-16.214578766985316	0.7774331288338466	9.88857806342631	0.005514548968182551
11250	-14399.325711456899	-14383.387896230819	-15.937815226079898	0.6690128847973655	10.755017124552735	0.005622002898542268
12000	-14403.667461807358	-14385.511931953299	-18.15552985405828	0.6112838606693396	12.07066655658413	0.005626696661267321
12750	-14402.053754523402	-14386.288389966123	-15.765364557279	0.599886638031952	10.46207072404013	0.0065235810774366835
13500	-14396.478286980786	-14379.662788646301	-16.815498334484907	0.4297153050217363	11.408720234647138	0.005465357024675042
14250	-14396.793121489782	-14380.907316018307	-15.885805471473773	0.691413209098592	10.507437114655042	0.005987316676570444
15000	-14398.046246496126	-14381.577406999391	-16.468839496735093	0.721058932568968	9.660931912718503	0.007053884358034959
15750	-14399.45986756453	-14383.093465562948	-16.366402001582053	0.4647917086571796	11.100858133136056	0.006444264817590302
16500	-14394.328740585644	-14377.810356621498	-16.51838396414682	0.4179774134250911	10.859775697817083	0.00660319447377971
17250	-14394.26267064695	-14377.885021106877	-16.377649540073286	0.5277525925570026	11.180784600020177	0.007134314666921904
18000	-14392.423484696055	-14376.489632624394	-15.933852071660752	0.6022164226717723	10.183956385122233	0.0077957906195256855
18750	-14394.665444182605	-14378.90324140078	-15.762202781825893	0.6218331935095177	10.134538725025429	0.006364118403325876
19500	-14401.387629768262	-14385.066739376218	-16.320890392043392	0.7269403990026788	10.788724548276733	0.007008566148871483
20250	-14401.831182868984	-14384.986355846806	-16.844827022177853	0.3890009186500875	11.052495959705622	0.005961360950158346
21000	-14406.46372174126	-14388.532294138337	-17.931427602923257	0.46804671820427707	12.08859367915007	0.00528869918134973
21750	-14398.766201037985	-14379.622726065818	-19.14347497216726	0.6755240088647462	12.261064983597205	0.006705870648260302
22500	-14402.351919813224	-14385.94662055948	-16.405299253743305	0.543190174734513	11.235009341377584	0.0066915503983398655
23250	-14407.60774837818	-14390.389874405899	-17.217873972280067	0.4015073294376369	11.636215553432086	0.004845363641365802
24000	-14399.92563932731	-14383.24908285758	-16.676556469730784	0.7325045152273102	9.573057621068463	0.0076733144947795096
24750	-14398.661369319072	-14382.570359790092	-16.091009528980962	0.6040424301663309	10.773057410058767	0.007918435342729409
25500	-14402.30230602673	-14384.132918062875	-18.169387963854543	0.7688689597775321	11.629775065969135	0.007449785680807166
26250	-14398.737019577295	-14381.173122245866	-17.563897331428937	0.8764397581375651	11.020330981745735	0.006784106209370381
27000	-14398.540247696974	-14381.448828307864	-17.09141938910949	0.9098214101377622	10.306361267641742	0.00719484599071523
27750	-14398.00537136313	-14382.046444330961	-15.958927032168983	0.6540708682145172	10.57373266052482	0.007562063417509877
28500	-14407.557048288598	-14387.708953779742	-19.848094508856423	0.6094286371959341	12.64247149412694	0.0055348417219196104
29250	-14397.700113997775	-14378.185711919989	-19.5144020777865	1.1728176858752088	9.402336885867962	0.00762619397530036
30000	-14396.723088647374	-14379.967806075872	-16.7552825715011	0.8758116255233881	10.096032001537283	0.006670034731848622
30750	-14400.701210702031	-14382.552214513767	-18.148996188263627	0.3251108787281846	11.63136536234368	0.005053917634288489
31500	-14398.775849271939	-14382.357995714343	-16.41785355759585	0.7909371504040453	10.602169911646804	0.0066869911095894735
32250	-14399.067365137502	-14378.291657734699	-20.775707402802617	0.8257504606948105	12.398798529674504	0.006222082891032006
33000	-14404.402511461236	-14388.132571131591	-16.269940329645028	0.5960827128599254	9.752128014754017	0.007031752751446444
33750	-14399.36405543442	-14381.860340798947	-17.503714635473706	0.6479416525649857	11.731941754012842	0.006200927663868984
34500	-14397.305747895947	-14379.479613739531	-17.826134156415012	0.557133985128895	12.05422804388537	0.005155985706833848
35250	-14400.976308764451	-14380.070629368025	-20.90567939642603	0.5690255273372018	12.99432856492408	0.005379818724261214
36000	-14394.971495821495	-14379.055040147181	-15.916455674314918	0.6977931723247248	10.449472085664397	0.006332527204846407
36750	-14397.430244722362	-14379.309399859703	-18.12084486265761	0.29210201465680713	10.712321764606644	0.005380601179489259
