Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
0	-115347.7625878022	-61972.27376220972	-53375.48882559247	0.1	1.3E-9	0.01
750	-42335.74744345025	-32300.37246834164	-10035.374975108607	913.6460741051125	5.238886660771249E-4	1.1080483181314713
1500	-22645.438182441416	-22358.609637767215	-286.82854467420236	8.769305406806984	2.8312141687098316	0.011410254510895527
2250	-16546.059925252626	-16516.863400446822	-29.196524805805417	0.2566265900545926	14.313685821830937	0.0034983027292272498
3000	-14483.472488853424	-14459.702641413594	-23.769847439830002	0.34176958240915406	13.691327367865563	0.0045719393734887995
3750	-14336.21917336644	-14318.995407021424	-17.223766345016724	0.539530516180731	11.78248882786731	0.005603353256154195
4500	-14296.654241581013	-14280.88575731997	-15.768484261043083	0.6274158615223441	10.828091380290179	0.005407762610640631
5250	-14296.776064530877	-14280.575225673421	-16.20083885745585	0.4583204538550713	10.992270980059187	0.0057616590487471545
6000	-14300.289782083302	-14284.321480456218	-15.968301627084559	0.6709571576345928	10.908032644145962	0.005339963018353314
6750	-14301.897399854637	-14284.354991777334	-17.54240807730288	0.965344880163835	10.393110630769074	0.006650923286950525
7500	-14302.85753100918	-14284.572548286224	-18.284982722956688	0.6613349996418809	12.0803542075474	0.005142224316274794
8250	-14301.929263716422	-14285.941459713396	-15.987804003025506	0.4597626934014606	10.87166516443615	0.004965006264348961
9000	-14300.913168999386	-14283.996323812224	-16.916845187162956	0.7715069129158075	11.23601509443394	0.004817261488067396
9750	-14297.935534066828	-14281.365385919882	-16.570148146945673	0.5087508940420605	11.517111433645939	0.004865697927225474
10500	-14302.671241254588	-14287.04525328479	-15.62598796979721	0.6178516478677837	10.881343633244859	0.004296702614130547
11250	-14299.804606108897	-14284.054549453314	-15.750056655582004	0.5540838094521668	10.789144938757609	0.005519138597284965
12000	-14303.495652691337	-14286.84246329851	-16.653189392827198	0.4378654895811299	11.3664942365438	0.005249748905255175
12750	-14298.326946412768	-14282.599816474647	-15.727129938120704	0.6254232675320532	10.44307079140812	0.006008481895685985
13500	-14298.273800815767	-14282.157452080328	-16.11634873543959	0.5455313173902475	11.31985113472068	0.00429952612616402
14250	-14303.165605968	-14280.340451259455	-22.825154708545927	1.2902861898438474	11.310874219265333	0.005799584577592903
15000	-14294.467451568456	-14276.733708632108	-17.733742936348097	0.6819877385900064	11.801042892752381	0.0056843569150652135
15750	-14294.966431848923	-14278.835633906067	-16.130797942856045	0.456410354237623	10.30071487844744	0.0060318629181162296
16500	-14300.489089228367	-14283.096584214505	-17.392505013862014	0.9836837214575933	10.421976595760512	0.0046548581305592045
17250	-14298.464005002172	-14281.420397475458	-17.043607526712794	0.6779838643902559	11.577875527915397	0.004693210869591398
18000	-14299.163958928964	-14279.055245951831	-20.108712977133376	0.41430712120344626	12.859926077289263	0.004192537958273416
18750	-14299.861096685008	-14283.670410958122	-16.1906857268861	0.47689678266943186	11.087862796180742	0.0055500917121867775
19500	-14300.980184020234	-14284.766891107321	-16.213292912913584	0.41739422023260186	10.978190727101504	0.004278034552396711
20250	-14296.552624455671	-14280.4035621885	-16.149062267171544	0.5378682077619825	11.234805139414615	0.005026313852492003
21000	-14299.131545962664	-14283.5298128235	-15.601733139162642	0.666530159359591	10.54828174482319	0.004562870501158299
21750	-14305.774655771096	-14289.346810873618	-16.4278448974783	0.438739540011919	10.048388056475636	0.005604662100055354
22500	-14298.649013984914	-14282.525329163813	-16.12368482110131	0.4825487139175885	10.476964746566773	0.007325901010973487
23250	-14302.990079875795	-14286.48857284177	-16.501507034024993	0.4135235241503452	10.67005562855937	0.006328562347782514
24000	-14303.216875749795	-14287.08355279403	-16.133322955763735	0.8242142080134757	10.452053536102895	0.004144446491898346
24750	-14294.665840446356	-14279.250162128907	-15.415678317448787	0.5493711966628736	10.55639165089814	0.004363199523757883
25500	-14300.54897446421	-14284.598264176502	-15.950710287706553	0.7957702873096019	10.410154176316254	0.004252907100154461
26250	-14299.675076983012	-14283.714824038008	-15.960252945003305	0.43346571380043025	10.84735279108143	0.004101075255734378
27000	-14296.96112609388	-14281.208986401656	-15.752139692223537	0.5338033134622518	10.988684553618517	0.00450811229834481
27750	-14303.005804998491	-14284.631290074816	-18.37451492367418	0.7847784204400139	11.884444458480989	0.004245284126338152
28500	-14299.043407196714	-14282.202235291134	-16.841171905580524	0.6555331838272652	11.467048137594393	0.0057163863625845435
29250	-14298.513985777856	-14281.255320932461	-17.258664845394478	0.7508501792948853	11.344141021966596	0.006482431059764732
30000	-14301.074714707342	-14283.995124667614	-17.079590039727606	0.4146170875650962	11.563149301895763	0.005142992712091915
30750	-14298.944026414592	-14282.554069027921	-16.389957386670496	0.7376164173963792	11.046389443155658	0.00497161001162466
