Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
0	-119886.63645702129	-66511.14763142883	-53375.48882559247	0.1	1.3E-9	0.01
750	-39910.258238687275	-27664.78030819124	-12245.477930496034	4573.978823222799	1.846507895697519E-4	0.19984203818573343
1500	-19794.87076961286	-19264.537415444636	-530.3333541682216	38.56046091546742	1.6456245787627426	0.024308869855942588
2250	-16320.530524899486	-16295.9091234313	-24.621401468186857	0.395155058388172	13.864608231340206	0.0026145915362160163
3000	-15529.862944048837	-15506.878049852125	-22.98489419671188	0.49913729878485746	13.642025969406193	0.003339460612505602
3750	-15473.847456709267	-15452.678737612456	-21.168719096810808	0.2863826798288824	12.662242084280335	0.0053428868871113686
4500	-15437.49146448821	-15419.337928789404	-18.153535698806316	0.9106757570541052	9.17130975424448	0.006649301499067236
5250	-15430.429572383955	-15413.332726225175	-17.096846158779666	0.8500102200509354	10.813655215643465	0.005947429752542182
6000	-15436.097408346699	-15414.98640771861	-21.11100062808846	1.3179014088043968	10.345990051833247	0.00557530265001507
6750	-15431.455850888566	-15414.331080313603	-17.12477057496256	0.5878356885857545	11.65227728846202	0.0060838688506708585
7500	-15431.55491131055	-15413.547874895487	-18.007036415062505	0.7639690991456274	11.632209764889245	0.006028790625126586
8250	-15430.046474698336	-15413.145657519093	-16.90081717924219	0.4316149593965186	11.381039860763224	0.006048561831420956
9000	-15429.701229732089	-15412.73185555691	-16.96937417517876	0.882400044842367	10.253406738392012	0.007025517649668728
9750	-15428.376185146197	-15411.665467928226	-16.71071721797162	0.4273539004236413	11.235390938183627	0.006023312378960761
10500	-15428.939689742252	-15412.599289940059	-16.340399802193616	0.734772948118374	10.91787985973942	0.005558088755862588
11250	-15430.084612001983	-15412.406856285657	-17.677755716326203	0.5878319447853301	11.892920359832472	0.006050616438554343
12000	-15428.669796567596	-15409.595061326358	-19.07473524123774	0.35679026680617043	12.220815989409395	0.005825176768955754
12750	-15429.879174417669	-15411.155926866428	-18.723247551240576	0.8338640473972974	11.690935757363036	0.0062999065348882935
13500	-15426.49392057396	-15410.591732916244	-15.902187657714613	0.6129094024794806	10.65883815459679	0.006723890233330319
14250	-15433.564668695617	-15416.946303099548	-16.61836559606849	0.43516554748567443	10.868016121895993	0.007817988041155913
15000	-15431.126157649695	-15413.812862611116	-17.31329503857865	0.36247909147877305	11.21719428506708	0.006066667717055832
15750	-15429.498050113001	-15410.956848995938	-18.54120111706322	0.5359862456542601	12.281277961673108	0.005654537297489927
16500	-15431.312866412507	-15415.849495075732	-15.463371336774795	0.5834447746509077	10.595941401481808	0.004470683001599482
17250	-15433.154261535727	-15417.186331751971	-15.967929783755162	0.6399862536600319	10.81976507994094	0.005926168829109803
18000	-15433.774182389176	-15414.338310679203	-19.435871709972357	0.5570120381375082	12.512389034214655	0.006409045978925983
18750	-15432.692088621312	-15414.707169047851	-17.984919573460832	0.8914116676484461	11.261790629297492	0.004583492717083113
19500	-15433.302766473671	-15412.598655031185	-20.70411144248613	1.059684758956945	11.57441010648387	0.005176131682110803
20250	-15427.580265988705	-15411.576730140421	-16.00353584828403	0.4722197438502641	10.435072182230622	0.005817255941109819
21000	-15433.698701489833	-15417.58406604033	-16.114635449502458	0.5248818558190866	11.113863521510732	0.005396303492066215
21750	-15435.704653009081	-15419.992340843803	-15.712312165278469	0.6075798676005387	10.177578372139802	0.005544082555969197
22500	-15438.044668919081	-15420.728080521252	-17.31658839782935	0.8117351779607038	11.23278566506134	0.005072243425211294
23250	-15429.668769614473	-15413.822331612622	-15.846438001849688	0.5259868847712692	10.781485140297656	0.0057098998269244465
24000	-15432.660522045315	-15415.577495686497	-17.083026358817094	0.3916520524220287	9.9191132455996	0.005679462577063369
24750	-15438.639911613871	-15418.855684164935	-19.784227448936015	0.410981256770387	12.704765646483844	0.0045503843130361
25500	-15431.753722065	-15413.429654946116	-18.324067118883356	0.5035778186125591	12.222704154393393	0.005388512034742141
26250	-15429.608293733509	-15413.512793019798	-16.095500713710255	0.630496591731104	11.008527409838221	0.005679603050023981
27000	-15437.761660262779	-15421.179743023957	-16.581917238822765	0.4728192900907528	11.246118614371875	0.006698468844333458
27750	-15434.938342080935	-15415.670736528547	-19.26760555238835	0.7233037976790208	12.184635294971272	0.006595626452650733
28500	-15436.47539217591	-15418.746548828984	-17.72884334692614	0.6810591791168111	11.654415837861109	0.007406230148435056
29250	-15432.692679780677	-15416.574190672172	-16.118489108505337	0.5485969698436332	10.11091859178423	0.0075000516128649755
30000	-15433.699738329742	-15416.321795294525	-17.37794303521654	0.744744512161562	11.407081156490445	0.005869013836217277
30750	-15443.298341830772	-15426.01858030339	-17.279761527382902	0.34955521424361174	10.909762662152932	0.006030345074429045
31500	-15433.82801094316	-15418.01218965079	-15.815821292369577	0.5358241271293231	10.76571310410645	0.005501064644351631
32250	-15437.901207898878	-15420.042589127417	-17.85861877146082	0.8412268596627162	11.283042887216016	0.005993038683783766
33000	-15433.684329305444	-15417.172800734483	-16.51152857096247	0.4346516943881629	10.208973671635713	0.0065900853257422004
33750	-15446.520965920427	-15427.993859688375	-18.5271062320514	0.371479295682413	11.991215703019336	0.006280636097621069
34500	-15440.138057458998	-15423.711584098479	-16.426473360519477	0.8232162646596916	10.325380204358936	0.005840652384107507
35250	-15437.797653305686	-15421.59132880059	-16.20632450509584	0.5035964621477735	10.658664363452163	0.007941046875264725
36000	-15435.026991023738	-15418.842582949392	-16.18440807434672	0.45624413413098414	10.961339809629777	0.005299859900245196
36750	-15433.542114625976	-15414.6187785345	-18.923336091477207	0.8213645775661624	11.791136822158235	0.006189475770703075
37500	-15431.662300011987	-15415.334226590152	-16.328073421834425	0.5708786810539375	11.093985231655804	0.0068644677387833895
38250	-15435.273761886367	-15415.31870902207	-19.955052864295027	0.893347558002959	11.971164934284873	0.004927164846559521
39000	-15429.863007849466	-15413.355526263751	-16.507481585714835	0.5684189426055539	11.328956654243619	0.0059877422285341785
39750	-15430.880961026245	-15414.60945230959	-16.27150871665355	0.7453939456069334	10.073533258065682	0.007526730299466974
40500	-15432.577850991425	-15416.100833957567	-16.477017033858274	0.6490376628027177	11.15829269959957	0.006622967971475263
41250	-15434.270912277687	-15416.920054689212	-17.350857588475176	0.8611803905354798	10.90781137881997	0.006805252049592516
42000	-15430.805200903123	-15414.36022486734	-16.44497603578394	0.5113239132190287	11.375571833406445	0.0053346590463771385
42750	-15425.657464929354	-15409.818170112021	-15.839294817333084	0.6407643047006514	10.2138210766527	0.006629827049698929
43500	-15430.09759546295	-15414.02076524389	-16.076830219060323	0.6823349841071126	10.469910707784297	0.007500875339701978
44250	-15434.874994798123	-15416.15291255002	-18.72208224810245	0.5418255623134042	12.364780263762661	0.005445757557255504
45000	-15438.990603549975	-15418.6291020903	-20.3615014596752	0.41931354871950605	12.872195738092516	0.005272912528247105
45750	-15440.256211655245	-15422.357415958657	-17.898795696588216	0.834725027302741	11.349971185933695	0.005793251819497465
46500	-15431.993967712693	-15416.07378409226	-15.9201836204331	0.5742927317115982	10.823379202440796	0.006272250435353441
47250	-15434.817073387077	-15418.677760147246	-16.13931323983158	0.7646856378509466	10.55910256476656	0.005323367120619414
48000	-15432.387383034828	-15416.33356188001	-16.053821154818078	0.5466844574652886	11.077852504345886	0.005353743512999652
48750	-15430.242512436944	-15414.374664679608	-15.867847757335321	0.5738856945873763	10.954182965713802	0.005134278551803068
49500	-15431.706457276172	-15413.499919125854	-18.206538150317904	1.0435622034115044	10.388578201605855	0.006041700524779515
50250	-15436.351288847625	-15416.361017237401	-19.99027161022431	0.4360239819740029	12.829697130426224	0.0042329575455442425
51000	-15432.429720089925	-15415.772998010032	-16.656722079893147	0.42648216183739146	11.238496552332554	0.0053773581580226085
51750	-15431.798280857727	-15414.596386513116	-17.20189434461178	0.6934087284813523	11.531236020863112	0.0054168040818874845
52500	-15429.523565194759	-15412.377975522675	-17.145589672082835	0.6963962364975067	11.460209056673795	0.005788620462898804
53250	-15431.101689931374	-15415.11430958121	-15.987380350165214	0.7239798213879861	10.475962793070858	0.005752771619784294
54000	-15433.572693698132	-15416.301802902866	-17.270890795265842	0.7691659160849601	11.294439939114858	0.005945273666511547
54750	-15433.8424986381	-15413.890530819217	-19.951967818882768	1.1197688970208586	10.957383259656204	0.0062652487839731045
55500	-15432.537143563428	-15416.152581736307	-16.384561827120415	0.6073742189405319	11.12398404779999	0.006919465378541377
56250	-15433.446830376684	-15417.514312858777	-15.932517517908249	0.546200035639372	10.383352745230056	0.007049623011317382
57000	-15435.530108946923	-15419.222617487609	-16.3074914593148	0.6474573071714834	11.041221060952699	0.006594868213187355
57750	-15433.731260542614	-15415.70952116093	-18.021739381684057	0.9727556148875952	9.440483712199457	0.007816415176709533
58500	-15434.05588687806	-15417.921107324393	-16.134779553667066	0.5453995267944771	10.23808606641301	0.008722054756070782
59250	-15438.067563274395	-15421.95674551086	-16.110817763533632	0.7311424625802826	10.002502239134845	0.006597186387138282
60000	-15434.0366388803	-15415.61878793588	-18.417850944418525	0.6664478576286531	12.043159290909179	0.006009004673113861
60750	-15429.159874905507	-15412.221883366135	-16.937991539371865	0.3729396619058051	10.4936820468004	0.006257770614246114
61500	-15432.509395479068	-15415.376869611777	-17.13252586729164	0.7679344754248558	11.204585159903909	0.006256234675332658
62250	-15432.362311721934	-15416.44920304542	-15.913108676512943	0.6015965328761881	10.05388394835151	0.006418901501463849
63000	-15427.967605807435	-15411.87434776326	-16.093258044174902	0.555657026978172	11.056081994976484	0.0058508995425241295
63750	-15436.537882916604	-15419.980537108113	-16.557345808491558	0.6790322622399917	11.137772375237503	0.006335495061091131
64500	-15432.016870591699	-15415.6656002824	-16.35127030929779	0.5864853321805392	11.162124502260895	0.0064930231754563306
65250	-15433.21682666697	-15412.776628923883	-20.440197743088426	0.7362853923623283	12.53636079692725	0.005439431686891917
