Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
0	-115347.7625853486	-61972.27375975613	-53375.48882559247	0.1	1.3E-9	0.01
750	-36476.12317612383	-25366.312619687575	-11109.810556436254	2805.642083593327	3.105874618067452E-4	0.04052706304749649
1500	-18961.781881230752	-18654.062859963786	-307.71902126696705	9.517360497639745	2.164477087082717	0.0019151129000540537
2250	-15107.25604778921	-15049.259409977145	-57.99663781206376	0.48243416157304003	19.625425861871044	0.0026432117458474146
3000	-14421.52614575875	-14402.362626506529	-19.16351925222027	0.4386355019366405	12.551183241829548	0.003974279496763034
3750	-14299.003166647968	-14282.20165597671	-16.80151067125726	0.35488289418736774	10.947782148195705	0.004045047530153612
4500	-14297.699077754438	-14279.805742490287	-17.893335264150473	0.4868434013233497	12.153433938683001	0.0043410468160757386
5250	-14298.119282305395	-14281.683536490804	-16.435745814590614	0.4168128476759164	10.719083245450053	0.006172650549070719
6000	-14298.741685400651	-14282.287666243448	-16.454019157203497	0.8150352247613124	10.522998009556053	0.005840642890979061
6750	-14298.566634263681	-14281.030650885632	-17.535983378049856	0.854949278049167	11.122122374194548	0.005959914096203175
7500	-14295.756811635812	-14279.57708065789	-16.179730977922908	0.4466427754520781	10.922326781355418	0.005384361258894837
8250	-14295.564244588957	-14279.779673776819	-15.78457081213888	0.5099404685659062	10.492447815540608	0.005784605639059243
9000	-14298.924218597933	-14283.27469476502	-15.649523832913736	0.5471893317968852	10.703303305051353	0.005147984052158599
9750	-14300.186739587984	-14282.792968153886	-17.393771434096642	0.6609000173487322	9.0938495620403	0.005657237446703891
10500	-14294.946889023198	-14278.17019829635	-16.776690726848564	0.45719481853676613	11.500625686321056	0.00544926172940627
11250	-14302.977539325775	-14284.183771111086	-18.793768214688686	0.6753925795885674	12.200066009357347	0.00534186139863805
12000	-14298.075061981335	-14282.32879080185	-15.74627117948434	0.49259096989070095	10.505933062486429	0.005133914330093144
12750	-14299.735536024387	-14282.215563347998	-17.51997267639006	0.7242237656981363	11.665923780132355	0.004773145593566762
13500	-14297.516584918982	-14281.703877053254	-15.812707865727452	0.49921539158961153	10.668593582618659	0.005528051592561788
14250	-14302.447355704353	-14284.655992612947	-17.791363091407078	0.7621254826627	11.537650955634877	0.007125701702958504
15000	-14296.353562867078	-14279.545372031027	-16.80819083605173	0.5006245723200574	11.582603709903138	0.005485603986128078
15750	-14300.309372079495	-14283.76859564256	-16.540776436934767	0.6326400268916244	9.481363113563571	0.0060625041852881215
16500	-14301.527405722512	-14284.715928753243	-16.811476969269705	0.43274463550969944	11.143682932421616	0.007929408053743184
17250	-14299.19215571953	-14283.340101054344	-15.852054665185785	0.525606441845629	10.660731496462043	0.0063512173103452045
18000	-14302.09370590573	-14285.701037523599	-16.392668382131323	0.48326603041232374	11.281939134780803	0.005516883073434147
18750	-14298.81488225259	-14282.21557602826	-16.599306224329943	0.4296288779266878	9.956232170919685	0.005687371269165119
19500	-14297.11053802614	-14279.786427609151	-17.324110416988646	0.5515151124348033	11.82898585657635	0.005608037586057703
20250	-14297.749072093748	-14281.881475714952	-15.867596378796398	0.5379486739220023	10.228593563032625	0.006618820126486657
21000	-14296.441579789598	-14280.68066635567	-15.760913433927211	0.5224890837925718	10.603146269916252	0.005986001712656814
