Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate	
45000	-13713.772936792664	-13704.065028513847	-9.707908278816777	0.1790607512757801	11.319619747531176	0.0038556852193601973	
45750	-13711.03769088808	-13700.94612070029	-10.091570187792	0.23700546518066287	11.671607387456692	0.005143382442377543	
46500	-13713.588243090753	-13702.597338174455	-10.99090491629784	0.3840218215383593	11.874607809083361	0.004489276511499161	
47250	-13709.12461234372	-13698.687222921486	-10.4373894222334	0.20412798743454427	11.80730111947187	0.005539437447081344	
48000	-13710.447960756364	-13698.445918569527	-12.002042186836867	0.6009294072556279	10.311226645944268	0.0057413472278075505	
48750	-13709.504077243882	-13699.255873963932	-10.248203279950637	0.151536536270387	10.675499906301926	0.005270134093837222	
49500	-13707.702234847256	-13697.784826313964	-9.917408533291598	0.24570296700359034	11.345213581390837	0.0064542189649696895	
50250	-13713.654961393107	-13703.97729519226	-9.677666200846387	0.3036052696660441	10.847581665723403	0.00651461515377148	
51000	-13709.16894837538	-13699.105095965871	-10.063852409508382	0.2130530925716083	10.570745474181408	0.008390242681353847	
51750	-13708.111673828402	-13698.459200390073	-9.652473438329757	0.25817652365285154	10.609756346037207	0.006598319211734058	
52500	-13710.917954775237	-13700.06766094024	-10.850293834996908	0.4648082387765015	11.062207502924844	0.005942243324433266	
53250	-13712.706247288797	-13702.746708248222	-9.959539040576573	0.18244087194239936	10.809102574583257	0.006166484184078409	
54000	-13709.870452673524	-13700.225570478786	-9.644882194736972	0.2659377013779056	11.00521303666473	0.006350453785059902	
54750	-13711.9596033885	-13700.588519262707	-11.3710841257947	0.10929396366875165	11.370982503721645	0.0053106349435378414	
55500	-13707.671155193753	-13697.63964383152	-10.03151136223219	0.26845849096016133	11.615741058297427	0.0052562946249337895	
56250	-13711.050989580917	-13700.773699679674	-10.277289901244107	0.16276595365208088	10.639195055081675	0.006437081582218376	
57000	-13711.069630102493	-13699.943269569088	-11.126360533403792	0.2321884113882782	12.144070142749232	0.00651612952404978	
57750	-13707.228212706827	-13697.29290504057	-9.935307666256943	0.3065681525790093	10.26010691349179	0.006998002856265603	
58500	-13710.583678746589	-13700.86661114663	-9.717067599958245	0.22779024458654323	10.743829635987753	0.006727394981924398	
59250	-13710.39477247652	-13700.381116414464	-10.013656062056022	0.23564809548154114	11.619672943847098	0.005119934469635308	
60000	-13711.99722582046	-13702.171927021096	-9.825298799363305	0.2766141562197127	11.364274069295426	0.005652971831040268	
60750	-13709.87569401838	-13698.972407339825	-10.903286678553966	0.12157936547226787	10.845187493619088	0.005499009201305031	
61500	-13713.608189026947	-13704.199140521196	-9.409048505750581	0.26421954436729933	10.760738925494389	0.005214950848902575	
62250	-13709.289756740183	-13699.23992136381	-10.049835376373302	0.18880852608287546	11.271447823071108	0.0062148477539534005	
63000	-13708.791448845022	-13699.055856645311	-9.735592199710796	0.20342066524124558	10.761726257128984	0.005925813388477412	
63750	-13712.463933005116	-13702.739408440342	-9.724524564773045	0.3069333273630816	10.310532799138665	0.005913580751527094	
64500	-13710.737666536861	-13701.204816877082	-9.532849659779103	0.2184460856498869	10.829794381233517	0.005303110425430386	
65250	-13709.841509086762	-13699.61965712572	-10.221851961040624	0.42208460859436336	10.494269903340085	0.0059006168533782535	
66000	-13710.108059504608	-13699.1883254089	-10.91973409570705	0.4252406771829802	11.434710760239586	0.005983349813790704	
66750	-13708.018869468335	-13698.076802238931	-9.942067229402772	0.265220689255909	11.445065200789008	0.006015672741509887	
67500	-13714.264473485619	-13703.554398808006	-10.710074677612129	0.4926490227636619	10.191767066765017	0.004697879852331917	
68250	-13708.186984607655	-13698.39085186725	-9.796132740404406	0.28792701993181735	11.261608105676459	0.005944111987240968	
69000	-13710.407817737296	-13700.183421632672	-10.224396104624333	0.38397128653463447	10.76913056723219	0.00753553396140209	
69750	-13715.401190034558	-13704.92187035986	-10.479319674697116	0.18982522929442394	11.632087950400924	0.006693796592401381	
70500	-13711.589239718209	-13700.859556710802	-10.729683007405864	0.18498308298455282	11.96511727713138	0.005067828873007819	
71250	-13713.092128861783	-13702.146167628362	-10.945961233421848	0.2195360526679846	12.250466588465825	0.004230671235525303	
72000	-13712.967768641045	-13703.065248885483	-9.902519755561451	0.2417760086402782	11.619570999656617	0.004551048336444942	
72750	-13709.073698872504	-13699.03452027569	-10.039178596813453	0.3126215821722493	11.363214372392209	0.006212931004077914	
73500	-13709.666169562279	-13698.713086126994	-10.9530834352848	0.23144479444953	12.107056389385365	0.0057997928603406345	
74250	-13709.82431231159	-13698.748960228964	-11.075352082625043	0.2433530993735715	9.609358998208611	0.006789001219078328	
75000	-13708.594553447974	-13698.60495209684	-9.989601351132631	0.20614403420140304	10.294156724951929	0.006028293521652131	
75750	-13709.298096431088	-13699.485989262736	-9.8121071683533	0.2676198970787473	11.252863739344843	0.006276958581821035	
76500	-13711.040960392234	-13700.786006723796	-10.254953668438343	0.3055265373597581	11.420347186517537	0.007483955230352588	
77250	-13712.8041715375	-13702.950355400935	-9.853816136564172	0.19712590438442062	11.30192495057505	0.005214309365791839	
78000	-13710.621153615562	-13700.409843222234	-10.21131039332734	0.3823618060939216	10.187339456517133	0.006344653186214093	
78750	-13709.383424506292	-13699.820351889957	-9.563072616334633	0.21768147886804948	10.989481860053155	0.0052524705891074394	
79500	-13712.409675994637	-13701.418964868593	-10.990711126043207	0.44193988829212927	9.665162944513144	0.004641648881579842	
80250	-13706.937303984823	-13697.18596766824	-9.751336316583265	0.2194441131488687	11.14649764679529	0.006018852455222291	
81000	-13709.273066058497	-13699.379843465977	-9.893222592519361	0.32508919876887926	10.939140173209326	0.007197580478570297	
81750	-13711.93993445901	-13701.787669005487	-10.15226545352134	0.35059161892867124	11.214926297588553	0.006769742898081114	
82500	-13712.153523841669	-13701.033819410288	-11.119704431381958	0.29125012264047623	12.114772209884723	0.0058747388983104365	
