Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate	
66000	-15434.17262792957	-15417.631665854033	-16.540962075538143	0.5588483495471361	11.375532833000166	0.0058580972745879345	
66750	-15435.813744161818	-15419.618280297538	-16.195463864279542	0.6605611563114456	11.026190043762632	0.005579013986682545	
67500	-15432.082686118632	-15415.7365811037	-16.346105014932746	0.4743449395499948	11.132902768821976	0.005880181459432581	
68250	-15435.176367791473	-15418.145929289003	-17.030438502470478	0.3906927277928756	11.313386364692166	0.005536199968517973	
69000	-15433.392348405529	-15415.08395291523	-18.30839549029781	0.33768678183701023	9.775310536193349	0.006657659177959014	
69750	-15430.625447151144	-15412.230249716977	-18.395197434166747	0.7055468723633127	11.994426203888803	0.005144842916224058	
70500	-15432.549810582028	-15416.083276483201	-16.46653409882696	0.5745163855088495	11.398701035344255	0.0050798173126780305	
71250	-15433.541833643487	-15413.52942704854	-20.012406594948192	0.24917565736477057	11.780173526161631	0.005065804083069993	
72000	-15430.908472615365	-15415.144393797937	-15.764078817428352	0.5513258507771045	11.01736555942616	0.004388588813433093	
72750	-15433.880913973098	-15414.909956123754	-18.97095784934386	0.6456048905716658	12.361272653248252	0.004393900097148401	
73500	-15430.09090339736	-15413.214262157735	-16.87664123962523	0.44867662116902884	11.500904617209555	0.005364104484230084	
74250	-15439.590361064284	-15420.231936597049	-19.35842446723563	0.4717609686370037	12.600086287907626	0.004835691020764741	
75000	-15437.225544644349	-15420.684978093108	-16.540566551240875	0.42473985178336715	10.370984114036336	0.007032074227344517	
75750	-15431.925447523132	-15414.903860558908	-17.021586964223843	0.5866836999876085	11.586507556607218	0.006187222246792164	
76500	-15432.637359202054	-15416.858048399945	-15.779310802109588	0.6181261525436627	10.293235030459464	0.006099406432358256	
77250	-15435.931658950753	-15419.528717818728	-16.402941132024875	0.4660142170388296	11.239161978896526	0.0052930225544485605	
78000	-15434.776131783108	-15416.998159709341	-17.77797207376709	1.0364923785648175	10.172592294635312	0.004615727909927392	
78750	-15427.496640862053	-15411.79052776259	-15.706113099462556	0.5454053234003035	10.716011382700486	0.005151973685234839	
79500	-15430.647977677494	-15413.999649807804	-16.64832786969128	0.41224752754438876	10.10883975861962	0.005723521863114027	
80250	-15432.578142306766	-15416.89079354057	-15.68734876619554	0.653113433810501	10.024516469114602	0.004884498493470676	
81000	-15433.93398696652	-15413.737764362853	-20.196222603666797	0.5069577747231349	12.813408413209835	0.005756183711489527	
81750	-15433.77440527551	-15416.79327113926	-16.981134136249228	0.9085272959959705	9.841528397957084	0.0057049703292770685	
82500	-15432.43808838682	-15416.15733512336	-16.280753263459307	0.4147196167778661	10.731950127051322	0.004960427471109847	
83250	-15431.548544060002	-15413.28349904333	-18.265045016673195	0.8447468205655949	11.499373473423153	0.005767882670349405	
84000	-15431.848962672384	-15415.80162369363	-16.047338978754663	0.5832156164522977	11.060690557920557	0.005567052527392424	
84750	-15434.302753349852	-15415.919794255207	-18.382959094643702	0.4117444292221966	12.170080737537964	0.005270084689789745	
85500	-15433.380374582915	-15413.102043143503	-20.278331439412455	0.22548456492445837	10.485646281864746	0.006578319501643948	
86250	-15430.006944688354	-15414.173014573966	-15.833930114387217	0.5893032307089879	10.408904617443575	0.006835796656816616	
87000	-15430.940062437894	-15414.50461349932	-16.43544893857404	0.46202663690415097	11.106922206424928	0.006388559709374502	
87750	-15434.403397871454	-15415.655183616436	-18.748214255017686	0.48043404795708194	12.363777956237298	0.005598985350479761	
88500	-15430.281460994453	-15411.942567181146	-18.33889381330633	0.8330124312448134	11.504898421118693	0.006853308989664761	
89250	-15429.931200861609	-15414.0277729688	-15.903427892807683	0.694013458701399	10.352971211509699	0.0061827282627346805	
90000	-15434.473714584028	-15417.793700149601	-16.68001443442669	0.5081148503430248	11.348868268771195	0.006822885854526333	
90750	-15435.82325781329	-15418.164231503177	-17.6590263101126	0.7050622551547131	11.692816544387975	0.005495151763232469	
91500	-15435.106459358418	-15418.923078497184	-16.183380861234284	0.5009045687336047	10.80241919052022	0.007323823529511417	
92250	-15431.710244517948	-15415.771399336685	-15.938845181262739	0.6268129842593079	10.169535833755003	0.007096392526033179	
93000	-15433.053998647243	-15415.858027017208	-17.195971630035192	0.6645232111470517	9.318461213297187	0.00801047501306485	
93750	-15432.752512130672	-15416.251548459404	-16.500963671267446	0.4439796418737199	10.197740754477213	0.0072139273259477525	
94500	-15439.988691676246	-15420.58446721831	-19.40422445793544	0.8972368451946655	11.667577969438463	0.006886206222173694	
95250	-15434.912750838233	-15417.216599757354	-17.696151080880224	0.3257108254931737	10.440538502174258	0.006385749220182215	
96000	-15439.565172369908	-15420.572991197248	-18.992181172660324	0.3564587275620506	12.287503019864472	0.004511671628444604	
96750	-15429.55936709104	-15413.817164067057	-15.742203023982523	0.6002705979138837	10.318512377317791	0.006066474265636121	
97500	-15437.98669931518	-15419.817141304873	-18.16955801030727	0.3863804969373459	11.96158633392019	0.005530243295304444	
98250	-15432.233916005713	-15413.511192032292	-18.722723973419573	0.5951557830134228	12.281546442409896	0.005899705351383403	
99000	-15434.897989804263	-15418.70785195072	-16.190137853543234	0.48009538443960426	10.461497500720485	0.007466834255664845	
99750	-15435.810099678149	-15419.520563166607	-16.289536511541527	0.469841295600386	11.111551289946757	0.005671989812533615	
100500	-15427.55263466677	-15411.301658908615	-16.25097575815583	0.6150998821865202	9.716011145845716	0.0064535929582361495	
101250	-15429.516020717752	-15413.608165986085	-15.907854731666946	0.6121417751973685	10.38411561659418	0.007332917688058725	
102000	-15429.872593031036	-15413.7502611809	-16.12233185013642	0.5286210404990707	10.70472495828952	0.007913167669538382	
102750	-15433.841269282735	-15417.605051596485	-16.23621768624891	0.6383719453109546	10.877112270466682	0.007458759992946089	
103500	-15435.653215920924	-15418.548770216032	-17.104445704891223	0.8085848994272717	9.431208113831113	0.006648251008890589	
104250	-15437.127093737194	-15418.014681989564	-19.1124117476296	0.6974061592637454	12.258465439183242	0.005111671624031199	
105000	-15430.984305083111	-15414.252114940593	-16.73219014251926	0.5533821668665522	9.515004414294554	0.006498126506730265	
105750	-15430.251885830425	-15413.60561573847	-16.64627009195464	0.4220492925128748	10.943729610489326	0.00698115026698144	
106500	-15434.593266140113	-15414.567270386917	-20.025995753195733	0.7474162354747298	12.347032779862904	0.006712881723505202	
107250	-15434.354507598357	-15416.253694741656	-18.100812856700433	1.046543169135346	9.860453854715281	0.006714641736254299	
108000	-15432.5618659281	-15414.263873779733	-18.29799214836754	0.7929703672048236	11.707375396678911	0.005552175172403836	
108750	-15433.1636487922	-15416.746669384136	-16.416979408064044	0.6313107697281842	11.287864033752314	0.0050533487559536365	
109500	-15431.944005046735	-15414.43571854526	-17.508286501474345	0.9672308710468304	10.357762517935452	0.006228405019849756	
110250	-15429.466792577636	-15412.458415341414	-17.008377236220525	0.4702347709806717	11.498449032547615	0.006802692928934476	
111000	-15432.888699587276	-15414.34300233981	-18.545697247466634	0.5510439137536006	12.224694337632203	0.006577126630731	
111750	-15437.646906351145	-15419.242746319818	-18.404160031326107	0.947143383159143	11.087455396762023	0.007061429077915911	
112500	-15436.216700614375	-15418.432150841834	-17.78454977254146	0.4701190087605086	11.863869636021233	0.007621569552544284	
113250	-15439.508806841704	-15423.241423174508	-16.267383667197194	0.5182173213313529	10.9449791265399	0.0077175365899338835	
114000	-15439.200006498833	-15421.533716351529	-17.666290147305155	0.401054121867178	11.696952603220705	0.006403766794696305	
114750	-15434.382777551471	-15418.3882108599	-15.994566691571052	0.49284417350688453	10.467746347821423	0.006650540653758818	
115500	-15429.377010300153	-15413.531793061393	-15.845217238760071	0.5233039775863394	10.5913095986158	0.005955439569112456	
116250	-15430.370240603632	-15413.782875183435	-16.587365420197155	0.6798105936433297	11.26536455271439	0.005328851014666329	
117000	-15435.587939449468	-15418.070544265327	-17.51739518414014	0.6928657491648466	11.698425267401944	0.0052748165538349595	
117750	-15431.574718112157	-15414.74051599535	-16.834202116806008	0.42293397179225206	11.345200541041065	0.005658264498039368	
118500	-15433.198845424235	-15417.032178126354	-16.166667297881006	0.6330178776866062	11.107954941337365	0.005282485739331131	
119250	-15433.187252067126	-15415.508587139064	-17.678664928062958	0.36029842654354194	11.577615940033477	0.005243317455430311	
120000	-15437.433168876923	-15412.08796924318	-25.345199633742073	0.5403516636003416	14.090346361657332	0.005175707380640099	
120750	-15432.996874247154	-15416.401964812138	-16.594909435016458	0.8563079962291167	10.243391775064348	0.0056295005945992994	
121500	-15434.525820859257	-15417.413898787758	-17.111922071498817	0.3776357560915697	11.14429953070825	0.006132495451084758	
122250	-15428.13802148854	-15411.437932977688	-16.70008851085209	0.5780287778853617	11.503935363126555	0.0054268208108119165	
123000	-15433.657111892935	-15417.764300357972	-15.892811534961961	0.6180355962545725	10.788738847033073	0.005994584030313593	
123750	-15434.088185824354	-15416.683791551455	-17.404394272898635	0.8736379908387543	9.39572885307589	0.006057856151618615	
124500	-15431.81567328574	-15413.583786491849	-18.23188679389205	0.31054192980494877	11.191240968904369	0.007137254965459044	
125250	-15435.329017008047	-15418.227182032293	-17.101834975754997	0.7545921042736425	11.15785732853169	0.007513763161476942	
126000	-15435.847390914334	-15417.83332355792	-18.014067356414717	0.4656993643841547	12.015122828769814	0.0065062917127804475	
126750	-15433.525633326215	-15417.049481975422	-16.47615135079273	0.6285684673100868	11.244119009662759	0.005861952701182173	
127500	-15429.540701095011	-15412.699554186482	-16.841146908529446	0.45141077572152377	11.496223523613523	0.00532195855785376	
128250	-15434.146605552856	-15417.485115854353	-16.661489698502493	0.451118162829129	10.081379419359113	0.00809848831892695	
129000	-15430.666276332218	-15414.197053431553	-16.469222900665393	0.496357521844773	11.121182141637465	0.007466422831037239	
129750	-15431.47825520352	-15414.539560673624	-16.938694529895237	0.7681229211219801	11.136663839072453	0.005893248797695079	
130500	-15443.85829864496	-15424.269857596279	-19.588441048682082	0.4679539794260077	12.5873810153445	0.0066875889086658764	
131250	-15434.247642060931	-15417.728244896876	-16.519397164055146	0.6467131638321862	11.247102091947108	0.005865726186323153	
132000	-15436.86435323617	-15420.458455844915	-16.40589739125428	0.6393845055921408	11.166340754633023	0.0059745999103812605	
132750	-15432.129223388263	-15416.028916595686	-16.10030679257693	0.6456060070985147	9.908200647266911	0.006849517387032988	
133500	-15436.787948856412	-15416.058369065855	-20.729579790556595	1.117357630594114	11.393006656324605	0.004828290966625406	
134250	-15433.01469828443	-15413.852521875262	-19.162176409169565	0.72893318576852	12.134908456304524	0.006363288852407927	
135000	-15433.143322653623	-15415.228203938908	-17.915118714713614	0.9779173580591035	10.732645729873793	0.005703044219696721	
135750	-15432.518981157811	-15414.847604235742	-17.671376922069165	0.31878685884231733	10.491686832277507	0.0054788624067980095	
136500	-15427.57102449417	-15411.634782693236	-15.936241800933345	0.5572593465164395	10.576636024880218	0.007130072600199775	
137250	-15434.989461682013	-15418.411024613162	-16.578437068851592	0.46890465275867244	11.12937724966882	0.0073673024373814115	
138000	-15438.408048096742	-15422.637702842096	-15.770345254646223	0.6360161818855546	10.570145839940304	0.005725902768310794	
138750	-15435.28411789164	-15418.774530837569	-16.509587054072377	0.8206103794523907	10.536458591951888	0.005402034430981231	
139500	-15431.263532123281	-15415.216430827168	-16.047101296112864	0.7223563667565571	10.427576913035756	0.00603355499043311	
140250	-15431.652310258341	-15414.938559196002	-16.71375106233914	0.40752578247662596	10.28341694356275	0.006624533726121653	
141000	-15430.777148539228	-15414.640228376671	-16.136920162557054	0.7007506460830735	10.831985608227292	0.005510053162488788	
141750	-15434.282553353885	-15417.41909118822	-16.863462165664732	0.47724743969687705	11.501829702318371	0.0058206712200540925	
142500	-15431.986371481755	-15414.341100814445	-17.645270667309266	0.8309438054557109	9.255565251131864	0.0073840067784444975	
143250	-15432.493691420941	-15415.024317689493	-17.469373731447924	0.39182133470267705	9.88355276318271	0.007791229597575356	
144000	-15430.625752883725	-15414.617233438492	-16.00851944523268	0.5794805887443099	10.987235338819252	0.005840279138632281	
144750	-15429.976846155438	-15412.651411887393	-17.325434268045214	0.6554953397524635	11.651214379420681	0.005675429098987765	
145500	-15434.275420519321	-15418.201634286119	-16.07378623320312	0.5378920759880313	9.739818673375105	0.00466624074662205	
146250	-15437.019085245014	-15416.087974032147	-20.931111212867723	0.33520257402707276	12.757325230773613	0.0068944878274679305	
147000	-15440.685902005256	-15423.651818542745	-17.034083462510473	0.37210980514814784	10.687926825600266	0.006861022731343263	
147750	-15431.900892245849	-15414.745377147627	-17.155515098221947	0.8118861211461909	10.952883842188246	0.0071347843983056835	
148500	-15430.649902220075	-15414.243499880367	-16.406402339707704	0.46918214645982104	10.948445208953036	0.007486379364597033	
149250	-15433.31899942741	-15417.261760808733	-16.057238618678443	0.568718493477598	10.430785403001606	0.008326062035304836	
150000	-15429.90561529954	-15413.694309814626	-16.211305484914227	0.6028952215724105	11.089309856488525	0.006309618653512729	
150750	-15429.394432898589	-15412.54552668337	-16.848906215218946	0.7106826440105567	11.288951984427394	0.005615012402648006	
151500	-15434.131252810783	-15416.851671734099	-17.27958107668325	0.9302829320559972	10.026469336668596	0.007251941880660221	
152250	-15432.774475401924	-15414.900221351747	-17.874254050177015	0.630049656734669	11.901694421642608	0.0061264649235814135	
153000	-15432.465755997864	-15416.086031368184	-16.379724629680055	0.4359674039766217	10.379694578611737	0.006556400054642972	
153750	-15434.112308048248	-15413.521948883212	-20.590359165037412	0.4538145218392928	13.002158223805402	0.004683122629751834	
154500	-15434.612236164072	-15416.787605714448	-17.82463044962405	0.5566515764324668	12.02068191914988	0.005367929642150307	
155250	-15433.663581194578	-15417.756261023429	-15.907320171148092	0.5116792557631233	10.739616914264923	0.005893426287006613	
156000	-15432.434884679458	-15414.22159071621	-18.213293963248177	1.0348155164800008	10.43421669075696	0.006396869143332135	
156750	-15434.122864699582	-15417.679467325263	-16.44339737431946	0.6856355847182773	11.111488048003308	0.005531999439928489	
157500	-15431.311244950224	-15414.491836058653	-16.81940889157184	0.8132863268099974	10.803865926587024	0.0061814161902228795	
158250	-15426.269969731751	-15410.072561147279	-16.197408584471653	0.4821205232075463	11.018836952416473	0.005945593343590523	
159000	-15431.303518552413	-15413.478583104463	-17.824935447950864	0.5036876656352064	11.998048696058477	0.005924836411365328	
159750	-15432.555991015333	-15416.812146883829	-15.743844131504735	0.6173681871409988	10.409283061206125	0.006017918600869876	
160500	-15430.637748576137	-15414.400372296052	-16.237376280084632	0.6593644691411427	11.055336106661766	0.005578962166169086	
161250	-15430.976487299475	-15414.30799800502	-16.668489294454645	0.7754171695506594	10.841105430536059	0.006182493717007377	
162000	-15437.536907292359	-15420.99717633144	-16.539730960917886	0.45035341064928175	9.805860170577931	0.004906796413865743	
162750	-15436.708296316832	-15417.162238413133	-19.546057903699698	0.41483277099521887	12.623165381986848	0.004685965918300089	
163500	-15434.991058759584	-15417.233330123749	-17.757728635835242	0.7348763933372574	11.647359816736293	0.005171779876195772	
164250	-15438.048167182575	-15418.477664578597	-19.570502603977456	1.215371124454514	9.58714747821187	0.005056900322118792	
165000	-15433.932475504269	-15417.568170561248	-16.36430494302153	0.5670720730586034	11.40956750375897	0.004459614013063735	
165750	-15428.434074421315	-15412.311059605508	-16.123014815806325	0.7116456604344209	9.94096325492195	0.006469566398702697	
166500	-15428.308081117459	-15411.669835370722	-16.638245746736573	0.4696530206697676	11.262651980185934	0.006688947623948023	
167250	-15429.539065309467	-15412.570898487578	-16.968166821889554	0.4378651614545301	11.41421233829948	0.006556798556417636	
168000	-15431.104640156398	-15414.704176666257	-16.400463490142034	0.5561227569983282	11.28708304927466	0.006044011974509361	
168750	-15428.29479000311	-15412.256850358877	-16.03793964423236	0.4846060773475977	10.78375305813451	0.006153148182623943	
169500	-15428.654259325524	-15412.17405219169	-16.480207133832202	0.7029667066602615	10.970981160124822	0.006722227882016143	
170250	-15431.480035364642	-15414.641702880917	-16.838332483724773	0.6352025670613187	11.347811648052787	0.0072931473212855405	
171000	-15432.629782117278	-15416.261363063943	-16.368419053334883	0.4430886010289516	10.785740039941341	0.0065170041410438796	
171750	-15432.048553695015	-15415.117551217629	-16.931002477385174	0.38460609418468916	10.60816171717245	0.007307700841587624	
172500	-15437.097405778331	-15420.536945991855	-16.56045978647585	0.533835643229495	11.258639331099689	0.0072792529915756184	
173250	-15432.313405016219	-15415.915156514207	-16.398248502012365	0.7649010735801057	10.01221917981635	0.007579554403690188	
174000	-15431.12138188161	-15412.152131373225	-18.969250508385066	0.2628982324743111	10.651310692600688	0.006066225200818869	
174750	-15431.241754565961	-15413.953590286666	-17.288164279294932	0.369717650117023	11.417724196016037	0.005037092755655551	
175500	-15426.909303970871	-15410.766120036149	-16.14318393472324	0.7458571178594079	10.006734297131983	0.006210740243691684	
176250	-15434.275491127764	-15416.033392528436	-18.24209859932823	0.9062301082493831	11.284431804314513	0.005392371074138686	
177000	-15431.145056276064	-15415.390809504053	-15.754246772011319	0.5832510889997847	10.414501959967229	0.006212866700419951	
177750	-15429.023067364506	-15413.066569097453	-15.956498267052183	0.5553531485296271	10.789821051188095	0.006647238503813057	
178500	-15432.478561084303	-15415.62170189574	-16.856859188562428	0.6774047142261824	11.419918184268603	0.005377622041256123	
179250	-15437.729695721826	-15416.372388978856	-21.357306742968987	0.7010402933065	12.890009085199422	0.004905505941720374	
180000	-15436.6854645529	-15417.491725261621	-19.193739291278987	0.7168674661989473	12.258916118709008	0.004773963119985237	
180750	-15429.06133593563	-15412.874325985098	-16.187009950532392	0.5173125084069164	11.178378855535595	0.0054791377572401085	
181500	-15431.855897420108	-15413.521112870803	-18.334784549304512	0.6751205412418763	12.037247225068143	0.005419362102090739	
182250	-15436.03714909426	-15419.40251723636	-16.634631857900526	0.8322293650152167	10.411915634615355	0.006698139393798139	
