ALI01	0.270795463474685
ALI02	0.26837659446292467
ALI03	0.6518046570103984
ALI04	0.7133555095733256
ALI05	0.15788653448230702
ALI06	0.20181513397417428
ALI07	0.11541816181670551
ALI09	0.04757327326540769
ALI10	0.2606354278530082
ALI11	0.07488278896775714
ALI12	0.06990885041514969
ALI16	0.8152937478718667
ASL01	0.03131564472615836
ASL02	0.03452945336441499
ASL03	0.028362450561827183
ASL04	0.038234369679666834
ASL05	0.0333298410120747
ASL06	0.07351292595405852
ASL07	0.03238560465177192
ASL08	0.04147698996830718
ASL09	0.06649990832656696
ASL10	0.07204615102543283
ASL11	0.02683805233243406
ASL12	0.033827496791429844
BB01	0.055090494774614314
BB02	0.03323030985620367
BB03	0.033192330862516044
BB04	0.037612299955472904
BB05	0.031099557348280467
BB06	0.03949422457371854
BB07	0.034141805704706776
BB08	0.0365371015479714
BB09	0.03301946096021373
BB10	0.03436575080541659
BB11	0.034593624767542366
BB12	0.041160061814086275
CZ01	0.009586421854946436
CZ02	0.007366615154928102
CZ03	0.007741166609916446
CZ04	0.0077149742004767015
CZ05	0.008830770842609812
CZ06	0.008016186909033761
CZ07	0.008720762722962886
CZ08	0.007921894235050683
CZ09	0.008089525655465047
CZ10	0.007618062285549647
CZ11	0.00910448152125514
CZ12	0.007784384085492024
FR01	0.006879436339348856
FR02	0.008521700411220828
FR03	0.007130883469970402
FR04	0.0072697032400010474
FR05	0.007961182849210298
FR06	0.007378401739175987
FR07	0.008664449042667435
FR08	0.01136881531732104
FR09	0.008170722124728254
FR10	0.007496267581654836
FR11	0.010160035621676838
FR12	0.008987925299248278
JN01	0.02900809345451688
JN02	0.02435763115849027
JN03	0.024360250399434243
JN04	0.02925823096466644
JN05	0.03209094004557479
JN06	0.02652243379868514
JN07	0.02289216585033657
JN08	0.031403389297781505
JN09	0.03361009979307997
JN10	0.028807721522302838
JN11	0.030875612247570655
JN12	0.041584378847010134
JS01	0.06362136252913905
JS02	0.05206396186385186
JS03	0.04547002278739621
JS04	0.05133057439953902
JS05	0.03997616490740983
JS06	0.05566934702323267
JS07	0.03610361717174363
JS08	0.046296393305220146
JS09	0.03916289059430577
JS10	0.05875350323476257
JS11	0.05631760915686634
JS12	0.037747190864087586
MA01	0.1068846748212368
MA02	0.051764058775766786
MA03	0.030840252494827
MA04	0.027458812436156003
MA05	0.009361167133764635
MA06	0.0326435998847534
MA07	0.008604206500956023
MA08	0.0214856334634223
MA09	0.011412032792896619
MA10	0.044976295869457034
MA11	0.006785143665365777
MA12	0.011070221849707955
NC03	0.01401424867073522
NC04	0.09256790382147254
NC05	0.014818355640535373
NC06	0.011009979307996543
NC07	0.019975641059221037
NC08	0.09708085596794049
NC09	0.014839309568087168
NC11	0.08695225123759134
NC12	0.015401136750569686
NC13	0.0808494198381309
NC14	0.016695041776893058
NC15	0.009658450980905734
NN01	0.001860970690693837
NN02	0.002052175279603971
NN03	0.002077058068571728
NN04	0.002879855417899893
NN05	0.0024293459755362896
NN06	0.0020168155268603157
NN07	0.0021831373268026925
NN08	0.002437203698368213
NN09	0.0020940831347075616
NN10	0.002173969983498782
NN11	0.0018753765158856964
NN12	0.0020089578040283925
PO02	0.011329526703161424
PO03	0.007961182849210298
PO04	0.008419550014405825
PO05	0.00800309070431389
PO06	0.007862961313811258
PO07	0.008170722124728254
PO08	0.008192985672752036
PO09	0.008719453102490898
PO10	0.00915162785824668
PO11	0.00874695513240263
PO12	0.008608135362371984
QU01	0.008385499882134157
QU02	0.034230859896801906
QU03	0.16427355352418868
QU05	0.07870164226407188
QU06	0.006129023808900181
QU07	0.05456140810393148
QU08	0.07836506980277115
QU09	0.05397207889153723
QU10	0.004177689305639226
QU11	0.06988003876476596
QU12	0.044622698342020484
SD01	0.06135571911260117
SD02	0.04766756593939076
SD03	0.04292543021032505
SD04	0.04556562508185128
SD05	0.04783257811886115
SD06	0.04082348935278556
SD07	0.04669189868776029
SD08	0.2880549516750046
SD09	0.041774273815448286
SD10	0.0524686345896959
SD11	0.04100814583933576
SD12	0.054258885774902434
SW01	0.0027331779250373243
SW02	0.0018059666308703737
SW03	0.0019552633646769168
SW04	0.0020325309725241626
SW05	0.004811545614081039
SW06	0.003462636527934205
SW07	0.004241860708766599
SW08	0.004226145263102753
SW09	0.002413630529872443
SW10	0.0035412137562534376
SW11	0.004054584981272427
SW12	0.005884124780638571
WAS01	0.03416537887320255
WAS02	0.030950260614473927
WAS03	0.05774771471227638
WAS04	0.03258204772257
WAS05	0.07576678278634852
WAS06	0.03772230807511983
WAS07	0.07159695120354122
WAS08	0.03460803059273423
WAS09	0.07966945179287042
WAS10	0.03281516016658372
WAS11	0.08659734408968281
WAS12	0.03754289007045758
WN01	0.002269572277953849
WN02	0.001969669189868776
WN03	0.004199952853663008
WN04	0.0024476806621441106
WN05	0.006032111893973127
WN06	0.005867099714502737
WN07	0.003199402813064774
WN08	0.004219597160742817
WN09	0.005129783388773933
WN10	0.0025066135833835355
WN11	0.00265983917860604
WN12	0.004054584981272427
