Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate	
51750	-14300.530280323566	-14282.567405691558	-17.962874632009314	0.4842947475993561	12.047770087915717	0.0060255851269465956	
52500	-14298.622566669515	-14282.394338454898	-16.22822821461778	0.7515021819656307	9.642369147662592	0.004847501012497925	
53250	-14297.85416004702	-14277.936018036537	-19.918142010483905	0.7279257533270328	12.510872250701938	0.004159975442623467	
54000	-14297.582739187481	-14282.053175366356	-15.529563821125176	0.5460388265050995	10.724400429876775	0.004339391964441856	
54750	-14297.956090385514	-14281.932882227504	-16.02320815800998	0.6414746200175014	11.000027289408099	0.005147701308785121	
55500	-14303.388062254184	-14287.425363035181	-15.962699219001795	0.7077259700466398	10.652423561690936	0.005619009712567092	
56250	-14303.320974423628	-14285.050576444382	-18.27039797924531	0.45015335191519346	12.25328714047828	0.004435950737083528	
57000	-14304.950592224635	-14286.562140988583	-18.38845123605339	0.4181079711103657	12.258029922870241	0.004404091269534937	
57750	-14302.800731034054	-14285.817457262357	-16.9832737716968	0.5841799287246104	11.654166974710957	0.0054851008922292685	
58500	-14298.753335438658	-14281.750701884552	-17.002633554105827	0.7886596034842198	11.194561970810236	0.005096444299149986	
59250	-14298.617998299283	-14282.70458879238	-15.913409506903257	0.5491526890284654	11.186868626322918	0.00417289479753769	
60000	-14295.825679805543	-14279.871335968024	-15.954343837519145	0.711636352399725	9.818010146031744	0.004974504840840375	
60750	-14294.588669758696	-14278.114477048508	-16.47419271018685	0.6589238180173712	11.18816721446435	0.006081514108273673	
61500	-14296.50095867462	-14280.107030449319	-16.393928225301053	0.609420631006667	11.28239536380217	0.005903928975316088	
62250	-14306.14703476856	-14288.471350890775	-17.67568387778617	0.5736818903537921	11.875094078910776	0.006663235893593998	
63000	-14303.864388980328	-14287.220818904569	-16.643570075760135	0.4370489183923507	11.284255620446975	0.005648860605990846	
63750	-14297.677469091725	-14281.939311977096	-15.738157114629416	0.6474685062279891	10.618862379717582	0.00562934408809659	
64500	-14299.380711505462	-14283.744422302127	-15.636289203335888	0.5865609055293972	10.52728803688922	0.005539353776908432	
65250	-14297.455110822173	-14281.456256152333	-15.998854669840593	0.48051081729302386	10.69289872298308	0.005882485295191574	
66000	-14301.611281401605	-14280.60452775011	-21.0067536514951	0.224978275785108	11.970993856204736	0.00481770992324189	
66750	-14303.722773037753	-14286.117676892552	-17.605096145199244	0.6972398119000616	11.829480367117553	0.004105983717661333	
67500	-14304.336253598367	-14287.624818739972	-16.7114348583952	0.43016272305291087	11.450777541690028	0.004597414281894233	
