time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.64791e-05	1062.65
1	1.64791e-05	3.33863e-05	3877.84
2	3.33863e-05	5.07445e-05	4754.33
3	5.07445e-05	6.85782e-05	3881.58
4	6.85782e-05	8.69144e-05	2990.21
5	8.69144e-05	0.000105782	2350.1
6	0.000105782	0.000125213	1912.23
7	0.000125213	0.000145242	1615.42
8	0.000145242	0.000165907	1412.85
9	0.000165907	0.00018725	1272.22
10	0.00018725	0.000209316	1134.59
11	0.000209316	0.000232156	1134.59
12	0.000232156	0.000255828	1027.72
13	0.000255828	0.000280393	1027.72
14	0.000280393	0.000305921	968.23
15	0.000305921	0.000332492	968.23
16	0.000332492	0.000360193	934.481
17	0.000360193	0.000389127	934.481
18	0.000389127	0.000419406	916.448
19	0.000419406	0.000451163	916.448
20	0.000451163	0.00048455	909.199
21	0.00048455	0.000519741	909.199
22	0.000519741	0.000556945	909.77
23	0.000556945	0.000596405	909.77
24	0.000596405	0.000638413	915.705
25	0.000638413	0.00068332	915.705
26	0.00068332	0.000731556	924.879
27	0.000731556	0.000783655	924.879
28	0.000783655	0.00084029	936.025
29	0.00084029	0.000902326	936.025
30	0.000902326	0.000970905	948.951
31	0.000970905	0.00104757	948.951
32	0.00104757	0.00113448	963.398
33	0.00113448	0.00123482	963.398
34	0.00123482	0.00135349	975.13
35	0.00135349	0.00149873	975.13
36	0.00149873	0.00168598	963.063
37	0.00168598	0.00194989	963.063
38	0.00194989	0.00240106	875.767
39	0.00240106	inf	875.767
