time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	6.06216e-06	7841.07
1	6.06216e-06	1.22818e-05	29184.5
2	1.22818e-05	1.86673e-05	20781.1
3	1.86673e-05	2.52278e-05	15235.3
4	2.52278e-05	3.19731e-05	11889.3
5	3.19731e-05	3.8914e-05	9486.43
6	3.8914e-05	4.6062e-05	7619.66
7	4.6062e-05	5.34301e-05	6156.58
8	5.34301e-05	6.10321e-05	5019.36
9	6.10321e-05	6.88834e-05	4141.2
10	6.88834e-05	7.70008e-05	3177.33
11	7.70008e-05	8.54032e-05	3177.33
12	8.54032e-05	9.41112e-05	2357.71
13	9.41112e-05	0.000103148	2357.71
14	0.000103148	0.000112539	1853.72
15	0.000112539	0.000122313	1853.72
16	0.000122313	0.000132504	1534.31
17	0.000132504	0.000143148	1534.31
18	0.000143148	0.000154287	1325.22
19	0.000154287	0.000165969	1325.22
20	0.000165969	0.000178251	1183.09
21	0.000178251	0.000191197	1183.09
22	0.000191197	0.000204883	1081.74
23	0.000204883	0.000219399	1081.74
24	0.000219399	0.000234852	1004.98
25	0.000234852	0.000251372	1004.98
26	0.000251372	0.000269117	942.356
27	0.000269117	0.000288282	942.356
28	0.000288282	0.000309117	886.692
29	0.000309117	0.000331938	886.692
30	0.000331938	0.000357166	832.365
31	0.000357166	0.000385368	832.365
32	0.000385368	0.000417341	773.511
33	0.000417341	0.000454252	773.511
34	0.000454252	0.000497907	701.064
35	0.000497907	0.000551337	701.064
36	0.000551337	0.000620221	594.05
37	0.000620221	0.000717306	594.05
38	0.000717306	0.000883275	461.26
39	0.000883275	inf	461.26
