time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.40587e-06	0.0017365
1	3.40587e-06	6.90021e-06	0.574796
2	6.90021e-06	1.04878e-05	13.0319
3	1.04878e-05	1.41736e-05	56.8976
4	1.41736e-05	1.79633e-05	158.516
5	1.79633e-05	2.18628e-05	356.573
6	2.18628e-05	2.58788e-05	684.594
7	2.58788e-05	3.00183e-05	1159.17
8	3.00183e-05	3.42893e-05	1777.55
9	3.42893e-05	3.87003e-05	2520.19
10	3.87003e-05	4.32609e-05	3793.96
11	4.32609e-05	4.79816e-05	3793.96
12	4.79816e-05	5.28739e-05	5589.45
13	5.28739e-05	5.79509e-05	5589.45
14	5.79509e-05	6.32271e-05	7259.18
15	6.32271e-05	6.87186e-05	7259.18
16	6.87186e-05	7.4444e-05	8640.26
17	7.4444e-05	8.04238e-05	8640.26
18	8.04238e-05	8.66819e-05	9666.32
19	8.66819e-05	9.32454e-05	9666.32
20	9.32454e-05	0.000100146	10333.6
21	0.000100146	0.000107419	10333.6
22	0.000107419	0.000115108	10676.7
23	0.000115108	0.000123264	10676.7
24	0.000123264	0.000131946	10752.8
25	0.000131946	0.000141227	10752.8
26	0.000141227	0.000151196	10626
27	0.000151196	0.000161964	10626
28	0.000161964	0.000173669	10349.3
29	0.000173669	0.000186491	10349.3
30	0.000186491	0.000200664	9952.77
31	0.000200664	0.000216509	9952.77
32	0.000216509	0.000234472	9441.75
33	0.000234472	0.000255209	9441.75
34	0.000255209	0.000279736	8811.13
35	0.000279736	0.000309754	8811.13
36	0.000309754	0.000348455	8048.53
37	0.000348455	0.000403	8048.53
38	0.000403	0.000496245	7262.3
39	0.000496245	inf	7262.3
