time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.26166e-06	17421.6
1	1.26166e-06	2.55609e-06	3897.47
2	2.55609e-06	3.88505e-06	4503.99
3	3.88505e-06	5.25041e-06	10136.2
4	5.25041e-06	6.65425e-06	19198.8
5	6.65425e-06	8.09878e-06	28292.8
6	8.09878e-06	9.58644e-06	34329.6
7	9.58644e-06	1.11199e-05	36480.2
8	1.11199e-05	1.2702e-05	35610.4
9	1.2702e-05	1.4336e-05	33047.5
10	1.4336e-05	1.60254e-05	28124.7
11	1.60254e-05	1.77741e-05	28124.7
12	1.77741e-05	1.95864e-05	22379.9
13	1.95864e-05	2.14671e-05	22379.9
14	2.14671e-05	2.34216e-05	18126.6
15	2.34216e-05	2.54559e-05	18126.6
16	2.54559e-05	2.75768e-05	15145.2
17	2.75768e-05	2.97919e-05	15145.2
18	2.97919e-05	3.21101e-05	13082.7
19	3.21101e-05	3.45415e-05	13082.7
20	3.45415e-05	3.70976e-05	11680.3
21	3.70976e-05	3.97919e-05	11680.3
22	3.97919e-05	4.26403e-05	10764
23	4.26403e-05	4.56614e-05	10764
24	4.56614e-05	4.88775e-05	10210.4
25	4.88775e-05	5.23156e-05	10210.4
26	5.23156e-05	5.60086e-05	9925.85
27	5.60086e-05	5.99974e-05	9925.85
28	5.99974e-05	6.43334e-05	9838.43
29	6.43334e-05	6.9083e-05	9838.43
30	6.9083e-05	7.43334e-05	9895.95
31	7.43334e-05	8.02029e-05	9895.95
32	8.02029e-05	8.68571e-05	10069.5
33	8.68571e-05	9.45389e-05	10069.5
34	9.45389e-05	0.000103624	10360.5
35	0.000103624	0.000114744	10360.5
36	0.000114744	0.00012908	10789.4
37	0.00012908	0.000149286	10789.4
38	0.000149286	0.000183827	10965.7
39	0.000183827	inf	10965.7
