time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.13875e-05	5.88974
1	1.13875e-05	2.30708e-05	3965.32
2	2.30708e-05	3.50657e-05	9386.12
3	3.50657e-05	4.73892e-05	10118.9
4	4.73892e-05	6.006e-05	8715.73
5	6.006e-05	7.30981e-05	6969.57
6	7.30981e-05	8.65254e-05	5500.02
7	8.65254e-05	0.000100366	4374.2
8	0.000100366	0.000114646	3526.87
9	0.000114646	0.000129394	2889.07
10	0.000129394	0.000144642	2205.68
11	0.000144642	0.000160426	2205.68
12	0.000160426	0.000176783	1636.64
13	0.000176783	0.000193758	1636.64
14	0.000193758	0.000211399	1291.67
15	0.000211399	0.00022976	1291.67
16	0.00022976	0.000248903	1072.85
17	0.000248903	0.000268896	1072.85
18	0.000268896	0.00028982	928.114
19	0.00028982	0.000311765	928.114
20	0.000311765	0.000334836	828.28
21	0.000334836	0.000359154	828.28
22	0.000359154	0.000384863	756.424
23	0.000384863	0.000412131	756.424
24	0.000412131	0.000441159	702.717
25	0.000441159	0.000472191	702.717
26	0.000472191	0.000505523	661.429
27	0.000505523	0.000541525	661.429
28	0.000541525	0.000580661	629.109
29	0.000580661	0.00062353	629.109
30	0.00062353	0.000670919	603.373
31	0.000670919	0.000723896	603.373
32	0.000723896	0.000783956	581.649
33	0.000783956	0.00085329	581.649
34	0.00085329	0.000935295	558.367
35	0.000935295	0.00103566	558.367
36	0.00103566	0.00116506	514.568
37	0.00116506	0.00134743	514.568
38	0.00134743	0.00165919	428.466
39	0.00165919	inf	428.466
