time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.16732e-06	0.0287915
1	3.16732e-06	6.41691e-06	98.3368
2	6.41691e-06	9.75317e-06	206.91
3	9.75317e-06	1.31808e-05	238.243
4	1.31808e-05	1.67051e-05	340.616
5	1.67051e-05	2.03315e-05	566.934
6	2.03315e-05	2.40662e-05	958.453
7	2.40662e-05	2.79158e-05	1529.93
8	2.79158e-05	3.18876e-05	2257.39
9	3.18876e-05	3.59897e-05	3090.17
10	3.59897e-05	4.02308e-05	4415.53
11	4.02308e-05	4.46208e-05	4415.53
12	4.46208e-05	4.91705e-05	6135.65
13	4.91705e-05	5.38919e-05	6135.65
14	5.38919e-05	5.87985e-05	7656.56
15	5.87985e-05	6.39054e-05	7656.56
16	6.39054e-05	6.92297e-05	8908.89
17	6.92297e-05	7.47908e-05	8908.89
18	7.47908e-05	8.06105e-05	9858.95
19	8.06105e-05	8.67143e-05	9858.95
20	8.67143e-05	9.31312e-05	10502.7
21	9.31312e-05	9.98951e-05	10502.7
22	9.98951e-05	0.000107046	10869.4
23	0.000107046	0.00011463	10869.4
24	0.00011463	0.000122704	11014.3
25	0.000122704	0.000131335	11014.3
26	0.000131335	0.000140606	10999.3
27	0.000140606	0.00015062	10999.3
28	0.00015062	0.000161505	10875.3
29	0.000161505	0.000173429	10875.3
30	0.000173429	0.000186609	10671.1
31	0.000186609	0.000201344	10671.1
32	0.000201344	0.000218049	10387.8
33	0.000218049	0.000237334	10387.8
34	0.000237334	0.000260143	9992.9
35	0.000260143	0.000288059	9992.9
36	0.000288059	0.000324048	9380.34
37	0.000324048	0.000374773	9380.34
38	0.000374773	0.000461487	8556.23
39	0.000461487	inf	8556.23
