time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.06413e-06	0.0122029
1	2.06413e-06	4.18187e-06	8.54777
2	4.18187e-06	6.3561e-06	166.511
3	6.3561e-06	8.5899e-06	961.153
4	8.5899e-06	1.08866e-05	2874.73
5	1.08866e-05	1.32499e-05	5869.21
6	1.32499e-05	1.56838e-05	9389.25
7	1.56838e-05	1.81926e-05	12725.8
8	1.81926e-05	2.0781e-05	15378.9
9	2.0781e-05	2.34543e-05	17169.9
10	2.34543e-05	2.62183e-05	18310.9
11	2.62183e-05	2.90792e-05	18310.9
12	2.90792e-05	3.20442e-05	17954.7
13	3.20442e-05	3.51211e-05	17954.7
14	3.51211e-05	3.83187e-05	16395.2
15	3.83187e-05	4.16469e-05	16395.2
16	4.16469e-05	4.51167e-05	14468.7
17	4.51167e-05	4.87408e-05	14468.7
18	4.87408e-05	5.25335e-05	12641.4
19	5.25335e-05	5.65113e-05	12641.4
20	5.65113e-05	6.06932e-05	11104.3
21	6.06932e-05	6.51012e-05	11104.3
22	6.51012e-05	6.97613e-05	9897.52
23	6.97613e-05	7.47039e-05	9897.52
24	7.47039e-05	7.99657e-05	9000.95
25	7.99657e-05	8.55905e-05	9000.95
26	8.55905e-05	9.16325e-05	8379
27	9.16325e-05	9.81582e-05	8379
28	9.81582e-05	0.000105252	7995.98
29	0.000105252	0.000113023	7995.98
30	0.000113023	0.000121613	7823.26
31	0.000121613	0.000131215	7823.26
32	0.000131215	0.000142102	7843.44
33	0.000142102	0.00015467	7843.44
34	0.00015467	0.000169534	8046.37
35	0.000169534	0.000187727	8046.37
36	0.000187727	0.000211181	8368.66
37	0.000211181	0.000244238	8368.66
38	0.000244238	0.000300749	8303.13
39	0.000300749	inf	8303.13
