time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.36874e-06	0.00276457
1	2.36874e-06	4.79902e-06	3.26094
2	4.79902e-06	7.29411e-06	311.916
3	7.29411e-06	9.85756e-06	2129.1
4	9.85756e-06	1.24932e-05	5368.04
5	1.24932e-05	1.52053e-05	9034.63
6	1.52053e-05	1.79984e-05	12385.5
7	1.79984e-05	2.08774e-05	14944.1
8	2.08774e-05	2.38478e-05	16501.9
9	2.38478e-05	2.69156e-05	17089.6
10	2.69156e-05	3.00875e-05	16518.8
11	3.00875e-05	3.33706e-05	16518.8
12	3.33706e-05	3.67732e-05	14553.7
13	3.67732e-05	4.03042e-05	14553.7
14	4.03042e-05	4.39737e-05	12289
15	4.39737e-05	4.7793e-05	12289
16	4.7793e-05	5.17749e-05	10306.2
17	5.17749e-05	5.59338e-05	10306.2
18	5.59338e-05	6.02862e-05	8755.58
19	6.02862e-05	6.48511e-05	8755.58
20	6.48511e-05	6.96501e-05	7626.33
21	6.96501e-05	7.47086e-05	7626.33
22	7.47086e-05	8.00564e-05	6857.03
23	8.00564e-05	8.57284e-05	6857.03
24	8.57284e-05	9.17667e-05	6378.59
25	9.17667e-05	9.82217e-05	6378.59
26	9.82217e-05	0.000105155	6132.88
27	0.000105155	0.000112644	6132.88
28	0.000112644	0.000120785	6080.89
29	0.000120785	0.000129702	6080.89
30	0.000129702	0.00013956	6206.73
31	0.00013956	0.000150579	6206.73
32	0.000150579	0.000163073	6521.94
33	0.000163073	0.000177495	6521.94
34	0.000177495	0.000194553	7067.18
35	0.000194553	0.000215431	7067.18
36	0.000215431	0.000242346	7877.76
37	0.000242346	0.000280282	7877.76
38	0.000280282	0.000345133	8465.04
39	0.000345133	inf	8465.04
