time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.738e-05	536.247
1	1.738e-05	3.52115e-05	2994.5
2	3.52115e-05	5.35186e-05	4499.47
3	5.35186e-05	7.23273e-05	3915.16
4	7.23273e-05	9.16659e-05	2930.85
5	9.16659e-05	0.000111565	2217.41
6	0.000111565	0.000132058	1774.44
7	0.000132058	0.000153182	1500.2
8	0.000153182	0.000174977	1322.28
9	0.000174977	0.000197486	1200.8
10	0.000197486	0.000220759	1082.82
11	0.000220759	0.000244848	1082.82
12	0.000244848	0.000269814	994.42
13	0.000269814	0.000295722	994.42
14	0.000295722	0.000322646	949.621
15	0.000322646	0.000350669	949.621
16	0.000350669	0.000379885	925.701
17	0.000379885	0.0004104	925.701
18	0.0004104	0.000442335	912.056
19	0.000442335	0.000475828	912.056
20	0.000475828	0.00051104	905.26
21	0.00051104	0.000548155	905.26
22	0.000548155	0.000587393	904.564
23	0.000587393	0.00062901	904.564
24	0.00062901	0.000673314	909.324
25	0.000673314	0.000720676	909.324
26	0.000720676	0.00077155	918.288
27	0.00077155	0.000826497	918.288
28	0.000826497	0.000886228	930.075
29	0.000886228	0.000951656	930.075
30	0.000951656	0.00102398	944.046
31	0.00102398	0.00110484	944.046
32	0.00110484	0.0011965	959.753
33	0.0011965	0.00130232	959.753
34	0.00130232	0.00142748	972.042
35	0.00142748	0.00158067	972.042
36	0.00158067	0.00177815	953.894
37	0.00177815	0.00205649	953.894
38	0.00205649	0.00253232	853.553
39	0.00253232	inf	853.553
