time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.66139e-06	692.704
1	3.66139e-06	7.41789e-06	36181.1
2	7.41789e-06	1.12746e-05	43390.8
3	1.12746e-05	1.52369e-05	35002.3
4	1.52369e-05	1.93109e-05	26473.5
5	1.93109e-05	2.3503e-05	20621.3
6	2.3503e-05	2.78203e-05	16594.9
7	2.78203e-05	3.22704e-05	13621.3
8	3.22704e-05	3.68618e-05	11303.5
9	3.68618e-05	4.16038e-05	9440.35
10	4.16038e-05	4.65065e-05	7232.45
11	4.65065e-05	5.15813e-05	7232.45
12	5.15813e-05	5.68407e-05	5166.16
13	5.68407e-05	6.22986e-05	5166.16
14	6.22986e-05	6.79706e-05	3775.02
15	6.79706e-05	7.38742e-05	3775.02
16	7.38742e-05	8.0029e-05	2836.01
17	8.0029e-05	8.64575e-05	2836.01
18	8.64575e-05	9.31851e-05	2196.88
19	9.31851e-05	0.000100241	2196.88
20	0.000100241	0.000107659	1755.35
21	0.000107659	0.000115478	1755.35
22	0.000115478	0.000123744	1444.22
23	0.000123744	0.000132511	1444.22
24	0.000132511	0.000141845	1219.47
25	0.000141845	0.000151822	1219.47
26	0.000151822	0.00016254	1052.02
27	0.00016254	0.000174115	1052.02
28	0.000174115	0.000186699	922.03
29	0.000186699	0.000200482	922.03
30	0.000200482	0.000215719	815.188
31	0.000215719	0.000232752	815.188
32	0.000232752	0.000252063	719.877
33	0.000252063	0.000274356	719.877
34	0.000274356	0.000300723	624.279
35	0.000300723	0.000332994	624.279
36	0.000332994	0.000374597	510.401
37	0.000374597	0.000433235	510.401
38	0.000433235	0.000533476	391.284
39	0.000533476	inf	391.284
