time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.74978e-05	160.209
1	1.74978e-05	3.54502e-05	3899.87
2	3.54502e-05	5.38814e-05	4223.98
3	5.38814e-05	7.28176e-05	3691.84
4	7.28176e-05	9.22873e-05	3033.31
5	9.22873e-05	0.000112321	2443.15
6	0.000112321	0.000132954	1984.08
7	0.000132954	0.000154221	1648.31
8	0.000154221	0.000176163	1408.73
9	0.000176163	0.000198825	1239.03
10	0.000198825	0.000222255	1074.01
11	0.000222255	0.000246508	1074.01
12	0.000246508	0.000271643	954.675
13	0.000271643	0.000297726	954.675
14	0.000297726	0.000324833	900.782
15	0.000324833	0.000353046	900.782
16	0.000353046	0.00038246	880.039
17	0.00038246	0.000413182	880.039
18	0.000413182	0.000445333	874.139
19	0.000445333	0.000479053	874.139
20	0.000479053	0.000514503	873.827
21	0.000514503	0.000551871	873.827
22	0.000551871	0.000591375	875.653
23	0.000591375	0.000633274	875.653
24	0.000633274	0.000677878	879.627
25	0.000677878	0.000725561	879.627
26	0.000725561	0.000776779	887.196
27	0.000776779	0.000832099	887.196
28	0.000832099	0.000892235	899.702
29	0.000892235	0.000958107	899.702
30	0.000958107	0.00103092	917.314
31	0.00103092	0.00111233	917.314
32	0.00111233	0.00120461	937.867
33	0.00120461	0.00131115	937.867
34	0.00131115	0.00143716	954.556
35	0.00143716	0.00159138	954.556
36	0.00159138	0.00179021	943.7
37	0.00179021	0.00207043	943.7
38	0.00207043	0.00254949	852.483
39	0.00254949	inf	852.483
