time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.47463e-06	0.00254912
1	2.47463e-06	5.01355e-06	4.67259
2	5.01355e-06	7.62018e-06	344.004
3	7.62018e-06	1.02982e-05	2246.21
4	1.02982e-05	1.30517e-05	5619.23
5	1.30517e-05	1.58851e-05	9158.11
6	1.58851e-05	1.8803e-05	12074.7
7	1.8803e-05	2.18107e-05	14091.5
8	2.18107e-05	2.49139e-05	15192.3
9	2.49139e-05	2.81188e-05	15514.3
10	2.81188e-05	3.14325e-05	14937.2
11	3.14325e-05	3.48624e-05	14937.2
12	3.48624e-05	3.84171e-05	13327.8
13	3.84171e-05	4.21059e-05	13327.8
14	4.21059e-05	4.59395e-05	11475.2
15	4.59395e-05	4.99295e-05	11475.2
16	4.99295e-05	5.40894e-05	9787.92
17	5.40894e-05	5.84343e-05	9787.92
18	5.84343e-05	6.29813e-05	8417.85
19	6.29813e-05	6.77501e-05	8417.85
20	6.77501e-05	7.27637e-05	7395.31
21	7.27637e-05	7.80484e-05	7395.31
22	7.80484e-05	8.36352e-05	6692.45
23	8.36352e-05	8.95608e-05	6692.45
24	8.95608e-05	9.5869e-05	6261.96
25	9.5869e-05	0.000102613	6261.96
26	0.000102613	0.000109856	6059.02
27	0.000109856	0.00011768	6059.02
28	0.00011768	0.000126184	6048.25
29	0.000126184	0.0001355	6048.25
30	0.0001355	0.000145799	6203.46
31	0.000145799	0.000157311	6203.46
32	0.000157311	0.000170363	6505.3
33	0.000170363	0.00018543	6505.3
34	0.00018543	0.00020325	6937.25
35	0.00020325	0.000225061	6937.25
36	0.000225061	0.00025318	7444.84
37	0.00025318	0.000292811	7444.84
38	0.000292811	0.000360561	7593.29
39	0.000360561	inf	7593.29
