time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.01785e-06	20499.8
1	2.01785e-06	4.08812e-06	571.618
2	4.08812e-06	6.21361e-06	707.439
3	6.21361e-06	8.39733e-06	993.264
4	8.39733e-06	1.06426e-05	1469.6
5	1.06426e-05	1.29529e-05	2360.67
6	1.29529e-05	1.53322e-05	3708.63
7	1.53322e-05	1.77848e-05	5367.56
8	1.77848e-05	2.03152e-05	7098.34
9	2.03152e-05	2.29285e-05	8691.54
10	2.29285e-05	2.56305e-05	10559.5
11	2.56305e-05	2.84273e-05	10559.5
12	2.84273e-05	3.13259e-05	12090
13	3.13259e-05	3.43338e-05	12090
14	3.43338e-05	3.74597e-05	12753.2
15	3.74597e-05	4.07133e-05	12753.2
16	4.07133e-05	4.41053e-05	12903.6
17	4.41053e-05	4.76482e-05	12903.6
18	4.76482e-05	5.13559e-05	12784.5
19	5.13559e-05	5.52445e-05	12784.5
20	5.52445e-05	5.93326e-05	12529.6
21	5.93326e-05	6.36418e-05	12529.6
22	6.36418e-05	6.81974e-05	12212.4
23	6.81974e-05	7.30292e-05	12212.4
24	7.30292e-05	7.8173e-05	11882.7
25	7.8173e-05	8.36718e-05	11882.7
26	8.36718e-05	8.95783e-05	11583.6
27	8.95783e-05	9.59578e-05	11583.6
28	9.59578e-05	0.000102893	11352.5
29	0.000102893	0.000110489	11352.5
30	0.000110489	0.000118886	11214.1
31	0.000118886	0.000128274	11214.1
32	0.000128274	0.000138916	11169
33	0.000138916	0.000151202	11169
34	0.000151202	0.000165733	11179
35	0.000165733	0.000183518	11179
36	0.000183518	0.000206447	11130.4
37	0.000206447	0.000238763	11130.4
38	0.000238763	0.000294007	10762.1
39	0.000294007	inf	10762.1
