time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.07012e-06	0.00224676
1	2.07012e-06	4.19402e-06	2.2349
2	4.19402e-06	6.37456e-06	52.5113
3	6.37456e-06	8.61485e-06	296.636
4	8.61485e-06	1.09182e-05	1039.65
5	1.09182e-05	1.32884e-05	2675.39
6	1.32884e-05	1.57294e-05	5333.84
7	1.57294e-05	1.82454e-05	8653.07
8	1.82454e-05	2.08414e-05	11992.2
9	2.08414e-05	2.35224e-05	14795.5
10	2.35224e-05	2.62944e-05	17368.6
11	2.62944e-05	2.91637e-05	17368.6
12	2.91637e-05	3.21373e-05	18264.2
13	3.21373e-05	3.52231e-05	18264.2
14	3.52231e-05	3.843e-05	17303.9
15	3.843e-05	4.17679e-05	17303.9
16	4.17679e-05	4.52478e-05	15621
17	4.52478e-05	4.88824e-05	15621
18	4.88824e-05	5.26861e-05	13865.9
19	5.26861e-05	5.66755e-05	13865.9
20	5.66755e-05	6.08695e-05	12338.5
21	6.08695e-05	6.52903e-05	12338.5
22	6.52903e-05	6.99639e-05	11136.7
23	6.99639e-05	7.49209e-05	11136.7
24	7.49209e-05	8.01979e-05	10257.3
25	8.01979e-05	8.58391e-05	10257.3
26	8.58391e-05	9.18986e-05	9654.21
27	9.18986e-05	9.84433e-05	9654.21
28	9.84433e-05	0.000105558	9270
29	0.000105558	0.000113351	9270
30	0.000113351	0.000121966	9051.21
31	0.000121966	0.000131596	9051.21
32	0.000131596	0.000142515	8959.16
33	0.000142515	0.000155119	8959.16
34	0.000155119	0.000170026	8977.79
35	0.000170026	0.000188272	8977.79
36	0.000188272	0.000211794	9080.69
37	0.000211794	0.000244947	9080.69
38	0.000244947	0.000301623	8859.31
39	0.000301623	inf	8859.31
