time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.28252e-06	0.00230472
1	3.28252e-06	6.65031e-06	173.535
2	6.65031e-06	1.01079e-05	641.109
3	1.01079e-05	1.36603e-05	304.48
4	1.36603e-05	1.73127e-05	274.416
5	1.73127e-05	2.1071e-05	409.037
6	2.1071e-05	2.49415e-05	696.583
7	2.49415e-05	2.89311e-05	1153.42
8	2.89311e-05	3.30474e-05	1774.22
9	3.30474e-05	3.72987e-05	2527.74
10	3.72987e-05	4.16941e-05	3808.53
11	4.16941e-05	4.62438e-05	3808.53
12	4.62438e-05	5.0959e-05	5590.96
13	5.0959e-05	5.58521e-05	5590.96
14	5.58521e-05	6.09372e-05	7254.87
15	6.09372e-05	6.62298e-05	7254.87
16	6.62298e-05	7.17478e-05	8664.5
17	7.17478e-05	7.75111e-05	8664.5
18	7.75111e-05	8.35425e-05	9749.35
19	8.35425e-05	8.98683e-05	9749.35
20	8.98683e-05	9.65186e-05	10494.9
21	9.65186e-05	0.000103529	10494.9
22	0.000103529	0.000110939	10929.1
23	0.000110939	0.000118799	10929.1
24	0.000118799	0.000127167	11100.6
25	0.000127167	0.000136112	11100.6
26	0.000136112	0.00014572	11059.5
27	0.00014572	0.000156098	11059.5
28	0.000156098	0.000167379	10848.2
29	0.000167379	0.000179737	10848.2
30	0.000179737	0.000193397	10498.5
31	0.000193397	0.000208668	10498.5
32	0.000208668	0.00022598	10028.9
33	0.00022598	0.000245966	10028.9
34	0.000245966	0.000269605	9429.73
35	0.000269605	0.000298536	9429.73
36	0.000298536	0.000335835	8617.26
37	0.000335835	0.000388404	8617.26
38	0.000388404	0.000478273	7689.25
39	0.000478273	inf	7689.25
