time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.23345e-06	0.00262029
1	3.23345e-06	6.5509e-06	7.74956
2	6.5509e-06	9.95682e-06	560.703
3	9.95682e-06	1.34561e-05	2709.1
4	1.34561e-05	1.70539e-05	5592.55
5	1.70539e-05	2.0756e-05	7958.91
6	2.0756e-05	2.45687e-05	9214.21
7	2.45687e-05	2.84987e-05	9470.46
8	2.84987e-05	3.25534e-05	9139.91
9	3.25534e-05	3.67412e-05	8586.98
10	3.67412e-05	4.10709e-05	7748.99
11	4.10709e-05	4.55526e-05	7748.99
12	4.55526e-05	5.01972e-05	6907.22
13	5.01972e-05	5.50172e-05	6907.22
14	5.50172e-05	6.00263e-05	6350.99
15	6.00263e-05	6.52399e-05	6350.99
16	6.52399e-05	7.06753e-05	6009.04
17	7.06753e-05	7.63525e-05	6009.04
18	7.63525e-05	8.22938e-05	5831.96
19	8.22938e-05	8.8525e-05	5831.96
20	8.8525e-05	9.50759e-05	5793.19
21	9.50759e-05	0.000101981	5793.19
22	0.000101981	0.000109281	5878.51
23	0.000109281	0.000117024	5878.51
24	0.000117024	0.000125266	6078.57
25	0.000125266	0.000134078	6078.57
26	0.000134078	0.000143542	6382.78
27	0.000143542	0.000153765	6382.78
28	0.000153765	0.000164877	6772.54
29	0.000164877	0.00017705	6772.54
30	0.00017705	0.000190506	7211.39
31	0.000190506	0.000205549	7211.39
32	0.000205549	0.000222602	7629.83
33	0.000222602	0.00024229	7629.83
34	0.00024229	0.000265575	7906.88
35	0.000265575	0.000294074	7906.88
36	0.000294074	0.000330815	7828.99
37	0.000330815	0.000382599	7828.99
38	0.000382599	0.000471123	7202.35
39	0.000471123	inf	7202.35
