time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.76277e-05	263.049
1	1.76277e-05	3.57133e-05	3963.86
2	3.57133e-05	5.42813e-05	4535.23
3	5.42813e-05	7.3358e-05	3635.53
4	7.3358e-05	9.29722e-05	2804.41
5	9.29722e-05	0.000113155	2189.28
6	0.000113155	0.00013394	1772.56
7	0.00013394	0.000155365	1500.18
8	0.000155365	0.00017747	1321.84
9	0.00017747	0.000200301	1202.48
10	0.000200301	0.000223905	1088.4
11	0.000223905	0.000248337	1088.4
12	0.000248337	0.000273659	997.488
13	0.000273659	0.000299936	997.488
14	0.000299936	0.000327243	942.319
15	0.000327243	0.000355666	942.319
16	0.000355666	0.000385298	908.265
17	0.000385298	0.000416248	908.265
18	0.000416248	0.000448638	889.86
19	0.000448638	0.000482608	889.86
20	0.000482608	0.000518322	883.913
21	0.000518322	0.000555966	883.913
22	0.000555966	0.000595763	887.706
23	0.000595763	0.000637974	887.706
24	0.000637974	0.000682909	898.707
25	0.000682909	0.000730946	898.707
26	0.000730946	0.000782544	914.608
27	0.000782544	0.000838274	914.608
28	0.000838274	0.000898857	933.212
29	0.000898857	0.000965217	933.212
30	0.000965217	0.00103857	952.183
31	0.00103857	0.00112058	952.183
32	0.00112058	0.00121355	968.002
33	0.00121355	0.00132088	968.002
34	0.00132088	0.00144783	972.861
35	0.00144783	0.00160319	972.861
36	0.00160319	0.00180349	943.018
37	0.00180349	0.0020858	943.018
38	0.0020858	0.00256841	837.045
39	0.00256841	inf	837.045
