time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	6.87023e-06	12280.7
1	6.87023e-06	1.39189e-05	113.848
2	1.39189e-05	2.11556e-05	540.138
3	2.11556e-05	2.85906e-05	1602.75
4	2.85906e-05	3.6235e-05	2887.11
5	3.6235e-05	4.41011e-05	3824.25
6	4.41011e-05	5.22019e-05	4250.88
7	5.22019e-05	6.05521e-05	4293.78
8	6.05521e-05	6.91674e-05	4132.46
9	6.91674e-05	7.80653e-05	3902.11
10	7.80653e-05	8.72648e-05	3576.75
11	8.72648e-05	9.67871e-05	3576.75
12	9.67871e-05	0.000106656	3273.95
13	0.000106656	0.000116897	3273.95
14	0.000116897	0.00012754	3090.11
15	0.00012754	0.000138617	3090.11
16	0.000138617	0.000150166	2977.03
17	0.000150166	0.000162229	2977.03
18	0.000162229	0.000174852	2906.43
19	0.000174852	0.000188092	2906.43
20	0.000188092	0.000202011	2865.39
21	0.000202011	0.000216683	2865.39
22	0.000216683	0.000232193	2846.39
23	0.000232193	0.000248644	2846.39
24	0.000248644	0.000266157	2842.39
25	0.000266157	0.000284879	2842.39
26	0.000284879	0.000304989	2845.81
27	0.000304989	0.000326709	2845.81
28	0.000326709	0.000350321	2846.79
29	0.000350321	0.000376184	2846.79
30	0.000376184	0.000404775	2829.63
31	0.000404775	0.000436736	2829.63
32	0.000436736	0.000472971	2767.26
33	0.000472971	0.000514802	2767.26
34	0.000514802	0.000564276	2609.43
35	0.000564276	0.000624828	2609.43
36	0.000624828	0.000702894	2229.65
37	0.000702894	0.000812921	2229.65
38	0.000812921	0.00100101	1607.74
39	0.00100101	inf	1607.74
