time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.55588e-06	22069.2
1	2.55588e-06	5.17815e-06	1675.15
2	5.17815e-06	7.87036e-06	1154.18
3	7.87036e-06	1.06363e-05	2569.2
4	1.06363e-05	1.34802e-05	4415.67
5	1.34802e-05	1.64066e-05	5902.09
6	1.64066e-05	1.94203e-05	6809.67
7	1.94203e-05	2.25267e-05	7333.69
8	2.25267e-05	2.57318e-05	7657.9
9	2.57318e-05	2.9042e-05	7862.16
10	2.9042e-05	3.24644e-05	7989
11	3.24644e-05	3.6007e-05	7989
12	3.6007e-05	3.96783e-05	7947.73
13	3.96783e-05	4.34883e-05	7947.73
14	4.34883e-05	4.74477e-05	7803.26
15	4.74477e-05	5.15688e-05	7803.26
16	5.15688e-05	5.58652e-05	7670.66
17	5.58652e-05	6.03527e-05	7670.66
18	6.03527e-05	6.5049e-05	7602.88
19	6.5049e-05	6.99744e-05	7602.88
20	6.99744e-05	7.51526e-05	7622.92
21	7.51526e-05	8.06108e-05	7622.92
22	8.06108e-05	8.6381e-05	7743.56
23	8.6381e-05	9.25012e-05	7743.56
24	9.25012e-05	9.90165e-05	7970.27
25	9.90165e-05	0.000105981	7970.27
26	0.000105981	0.000113463	8298.85
27	0.000113463	0.000121543	8298.85
28	0.000121543	0.000130327	8714.45
29	0.000130327	0.000139949	8714.45
30	0.000139949	0.000150585	9189.13
31	0.000150585	0.000162476	9189.13
32	0.000162476	0.000175956	9670.35
33	0.000175956	0.000191518	9670.35
34	0.000191518	0.000209923	10045.5
35	0.000209923	0.00023245	10045.5
36	0.00023245	0.000261492	10032.6
37	0.000261492	0.000302424	10032.6
38	0.000302424	0.000372399	9245.96
39	0.000372399	inf	9245.96
