time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.12763e-05	3.6093
1	1.12763e-05	2.28456e-05	4214.35
2	2.28456e-05	3.47234e-05	10393.4
3	3.47234e-05	4.69267e-05	10208.9
4	4.69267e-05	5.94738e-05	8485.46
5	5.94738e-05	7.23846e-05	6838.44
6	7.23846e-05	8.56809e-05	5482.24
7	8.56809e-05	9.93864e-05	4415.42
8	9.93864e-05	0.000113527	3597.6
9	0.000113527	0.000128131	2976.86
10	0.000128131	0.000143231	2303.6
11	0.000143231	0.00015886	2303.6
12	0.00015886	0.000175058	1724.81
13	0.000175058	0.000191867	1724.81
14	0.000191867	0.000209336	1357.68
15	0.000209336	0.000227518	1357.68
16	0.000227518	0.000246473	1117.77
17	0.000246473	0.000266272	1117.77
18	0.000266272	0.000286991	958.723
19	0.000286991	0.000308722	958.723
20	0.000308722	0.000331568	851.942
21	0.000331568	0.000355649	851.942
22	0.000355649	0.000381107	778.63
23	0.000381107	0.000408109	778.63
24	0.000408109	0.000436854	726.428
25	0.000436854	0.000467582	726.428
26	0.000467582	0.000500589	687.474
27	0.000500589	0.00053624	687.474
28	0.00053624	0.000574994	656.586
29	0.000574994	0.000617444	656.586
30	0.000617444	0.000664371	629.333
31	0.000664371	0.000716831	629.333
32	0.000716831	0.000776305	600.291
33	0.000776305	0.000844962	600.291
34	0.000844962	0.000926167	561.234
35	0.000926167	0.00102555	561.234
36	0.00102555	0.00115368	494.647
37	0.00115368	0.00133428	494.647
38	0.00133428	0.001643	396.393
39	0.001643	inf	396.393
