time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.13056e-06	5290.35
1	3.13056e-06	6.34244e-06	98.1188
2	6.34244e-06	9.63998e-06	31.8227
3	9.63998e-06	1.30279e-05	80.8165
4	1.30279e-05	1.65112e-05	234.787
5	1.65112e-05	2.00955e-05	527.566
6	2.00955e-05	2.37869e-05	949.332
7	2.37869e-05	2.75918e-05	1486.68
8	2.75918e-05	3.15175e-05	2136.08
9	3.15175e-05	3.5572e-05	2888.89
10	3.5572e-05	3.97639e-05	4158.47
11	3.97639e-05	4.4103e-05	4158.47
12	4.4103e-05	4.85999e-05	5913.48
13	4.85999e-05	5.32665e-05	5913.48
14	5.32665e-05	5.81161e-05	7505.47
15	5.81161e-05	6.31638e-05	7505.47
16	6.31638e-05	6.84263e-05	8787.46
17	6.84263e-05	7.39228e-05	8787.46
18	7.39228e-05	7.9675e-05	9726.44
19	7.9675e-05	8.57079e-05	9726.44
20	8.57079e-05	9.20504e-05	10346.2
21	9.20504e-05	9.87358e-05	10346.2
22	9.87358e-05	0.000105803	10688.8
23	0.000105803	0.0001133	10688.8
24	0.0001133	0.00012128	10801.8
25	0.00012128	0.000129811	10801.8
26	0.000129811	0.000138974	10733.1
27	0.000138974	0.000148872	10733.1
28	0.000148872	0.000159631	10523.4
29	0.000159631	0.000171416	10523.4
30	0.000171416	0.000184444	10197.3
31	0.000184444	0.000199008	10197.3
32	0.000199008	0.000215519	9760.31
33	0.000215519	0.00023458	9760.31
34	0.00023458	0.000257124	9199.77
35	0.000257124	0.000284716	9199.77
36	0.000284716	0.000320288	8458.44
37	0.000320288	0.000370423	8458.44
38	0.000370423	0.000456131	7622.25
39	0.000456131	inf	7622.25
