time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.14858e-05	127.27
1	1.14858e-05	2.32699e-05	4275.33
2	2.32699e-05	3.53683e-05	9357.59
3	3.53683e-05	4.77982e-05	9962.83
4	4.77982e-05	6.05783e-05	8562.44
5	6.05783e-05	7.37288e-05	6878.33
6	7.37288e-05	8.7272e-05	5463.8
7	8.7272e-05	0.000101232	4378.57
8	0.000101232	0.000115635	3557.97
9	0.000115635	0.000130511	2933.57
10	0.000130511	0.000145891	2250.87
11	0.000145891	0.00016181	2250.87
12	0.00016181	0.000178309	1666.71
13	0.000178309	0.00019543	1666.71
14	0.00019543	0.000213223	1302.85
15	0.000213223	0.000231743	1302.85
16	0.000231743	0.00025105	1068.55
17	0.00025105	0.000271217	1068.55
18	0.000271217	0.000292321	913.889
19	0.000292321	0.000314455	913.889
20	0.000314455	0.000337725	810.184
21	0.000337725	0.000362253	810.184
22	0.000362253	0.000388184	739.752
23	0.000388184	0.000415687	739.752
24	0.000415687	0.000444966	691.014
25	0.000444966	0.000476265	691.014
26	0.000476265	0.000509886	656.171
27	0.000509886	0.000546198	656.171
28	0.000546198	0.000585672	629.792
29	0.000585672	0.00062891	629.792
30	0.00062891	0.000676709	607.65
31	0.000676709	0.000730142	607.65
32	0.000730142	0.000790721	585.327
33	0.000790721	0.000860653	585.327
34	0.000860653	0.000943366	555.46
35	0.000943366	0.0010446	555.46
36	0.0010446	0.00117511	498.165
37	0.00117511	0.00135905	498.165
38	0.00135905	0.00167351	400.381
39	0.00167351	inf	400.381
