time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.22608e-06	32.3696
1	2.22608e-06	4.50999e-06	7.19279
2	4.50999e-06	6.85482e-06	248.999
3	6.85482e-06	9.26389e-06	958.61
4	9.26389e-06	1.17408e-05	1949.75
5	1.17408e-05	1.42896e-05	3185.53
6	1.42896e-05	1.69144e-05	4619.29
7	1.69144e-05	1.962e-05	6117.94
8	1.962e-05	2.24116e-05	7533.57
9	2.24116e-05	2.52946e-05	8766.79
10	2.52946e-05	2.82754e-05	10185.6
11	2.82754e-05	3.13609e-05	10185.6
12	3.13609e-05	3.45585e-05	11389.2
13	3.45585e-05	3.78769e-05	11389.2
14	3.78769e-05	4.13254e-05	11991.1
15	4.13254e-05	4.49147e-05	11991.1
16	4.49147e-05	4.86567e-05	12213.3
17	4.86567e-05	5.25652e-05	12213.3
18	5.25652e-05	5.66555e-05	12228.5
19	5.66555e-05	6.09454e-05	12228.5
20	6.09454e-05	6.54554e-05	12156.1
21	6.54554e-05	7.02093e-05	12156.1
22	7.02093e-05	7.5235e-05	12061.1
23	7.5235e-05	8.05654e-05	12061.1
24	8.05654e-05	8.624e-05	11964.3
25	8.624e-05	9.23063e-05	11964.3
26	9.23063e-05	9.88222e-05	11858.1
27	9.88222e-05	0.00010586	11858.1
28	0.00010586	0.000113511	11725.3
29	0.000113511	0.000121891	11725.3
30	0.000121891	0.000131155	11553.9
31	0.000131155	0.000141511	11553.9
32	0.000141511	0.000153252	11347.4
33	0.000153252	0.000166805	11347.4
34	0.000166805	0.000182836	11121.9
35	0.000182836	0.000202456	11121.9
36	0.000202456	0.000227751	10868.7
37	0.000227751	0.000263402	10868.7
38	0.000263402	0.000324347	10497.2
39	0.000324347	inf	10497.2
