time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	6.99852e-06	7797.48
1	6.99852e-06	1.41788e-05	1178.95
2	1.41788e-05	2.15507e-05	2315.52
3	2.15507e-05	2.91245e-05	3371.05
4	2.91245e-05	3.69117e-05	4094.06
5	3.69117e-05	4.49246e-05	4468.02
6	4.49246e-05	5.31767e-05	4556.45
7	5.31767e-05	6.16829e-05	4464.09
8	6.16829e-05	7.0459e-05	4289.09
9	7.0459e-05	7.9523e-05	4094.61
10	7.9523e-05	8.88943e-05	3822.25
11	8.88943e-05	9.85945e-05	3822.25
12	9.85945e-05	0.000108647	3523.97
13	0.000108647	0.00011908	3523.97
14	0.00011908	0.000129922	3281.47
15	0.000129922	0.000141206	3281.47
16	0.000141206	0.000152971	3082.03
17	0.000152971	0.000165258	3082.03
18	0.000165258	0.000178118	2922.16
19	0.000178118	0.000191604	2922.16
20	0.000191604	0.000205783	2803.76
21	0.000205783	0.000220729	2803.76
22	0.000220729	0.000236529	2729.56
23	0.000236529	0.000253287	2729.56
24	0.000253287	0.000271127	2698.74
25	0.000271127	0.000290199	2698.74
26	0.000290199	0.000310684	2703.53
27	0.000310684	0.00033281	2703.53
28	0.00033281	0.000356863	2726.41
29	0.000356863	0.000383209	2726.41
30	0.000383209	0.000412333	2736.12
31	0.000412333	0.000444892	2736.12
32	0.000444892	0.000481803	2681.72
33	0.000481803	0.000524415	2681.72
34	0.000524415	0.000574813	2485.56
35	0.000574813	0.000636496	2485.56
36	0.000636496	0.000716019	2021.56
37	0.000716019	0.000828101	2021.56
38	0.000828101	0.00101971	1374.3
39	0.00101971	inf	1374.3
