time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.64987e-05	1699.99
1	1.64987e-05	3.3426e-05	5231.95
2	3.3426e-05	5.08047e-05	5739.35
3	5.08047e-05	6.86596e-05	4238.79
4	6.86596e-05	8.70175e-05	3071.87
5	8.70175e-05	0.000105908	2322.95
6	0.000105908	0.000125362	1840.65
7	0.000125362	0.000145415	1523.51
8	0.000145415	0.000166104	1311.85
9	0.000166104	0.000187472	1168.11
10	0.000187472	0.000209564	1030.7
11	0.000209564	0.000232432	1030.7
12	0.000232432	0.000256132	926.879
13	0.000256132	0.000280726	926.879
14	0.000280726	0.000306284	871.829
15	0.000306284	0.000332886	871.829
16	0.000332886	0.000360621	842.594
17	0.000360621	0.000389589	842.594
18	0.000389589	0.000419904	827.587
19	0.000419904	0.000451699	827.587
20	0.000451699	0.000485125	821.067
21	0.000485125	0.000520358	821.067
22	0.000520358	0.000557606	820.64
23	0.000557606	0.000597113	820.64
24	0.000597113	0.000639171	825.671
25	0.000639171	0.000684131	825.671
26	0.000684131	0.000732424	836.283
27	0.000732424	0.000784585	836.283
28	0.000784585	0.000841287	852.675
29	0.000841287	0.000903398	852.675
30	0.000903398	0.000972057	874.233
31	0.000972057	0.00104881	874.233
32	0.00104881	0.00113583	898.26
33	0.00113583	0.00123628	898.26
34	0.00123628	0.0013551	918.012
35	0.0013551	0.00150051	918.012
36	0.00150051	0.00168798	913.487
37	0.00168798	0.00195221	913.487
38	0.00195221	0.00240391	836.736
39	0.00240391	inf	836.736
