time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.25958e-06	0.00284721
1	1.25958e-06	2.55187e-06	3.24196
2	2.55187e-06	3.87863e-06	563.882
3	3.87863e-06	5.24174e-06	5355.45
4	5.24174e-06	6.64326e-06	14971.9
5	6.64326e-06	8.08541e-06	24053.8
6	8.08541e-06	9.57061e-06	29603.8
7	9.57061e-06	1.11015e-05	31847.8
8	1.11015e-05	1.2681e-05	31968.4
9	1.2681e-05	1.43123e-05	30963
10	1.43123e-05	1.5999e-05	28535.9
11	1.5999e-05	1.77448e-05	28535.9
12	1.77448e-05	1.95541e-05	25089.4
13	1.95541e-05	2.14317e-05	25089.4
14	2.14317e-05	2.33829e-05	21895.2
15	2.33829e-05	2.54139e-05	21895.2
16	2.54139e-05	2.75312e-05	19139.6
17	2.75312e-05	2.97427e-05	19139.6
18	2.97427e-05	3.20571e-05	16856.3
19	3.20571e-05	3.44845e-05	16856.3
20	3.44845e-05	3.70363e-05	15028.5
21	3.70363e-05	3.97262e-05	15028.5
22	3.97262e-05	4.25699e-05	13616.3
23	4.25699e-05	4.5586e-05	13616.3
24	4.5586e-05	4.87968e-05	12570.7
25	4.87968e-05	5.22292e-05	12570.7
26	5.22292e-05	5.59161e-05	11839.5
27	5.59161e-05	5.98983e-05	11839.5
28	5.98983e-05	6.42272e-05	11372.4
29	6.42272e-05	6.89689e-05	11372.4
30	6.89689e-05	7.42107e-05	11123.1
31	7.42107e-05	8.00704e-05	11123.1
32	8.00704e-05	8.67137e-05	11049.1
33	8.67137e-05	9.43828e-05	11049.1
34	9.43828e-05	0.000103453	11101.1
35	0.000103453	0.000114555	11101.1
36	0.000114555	0.000128867	11170.1
37	0.000128867	0.000149039	11170.1
38	0.000149039	0.000183524	10841.9
39	0.000183524	inf	10841.9
