time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.55393e-06	0.0016895
1	2.55393e-06	5.17421e-06	16.6764
2	5.17421e-06	7.86437e-06	938.811
3	7.86437e-06	1.06282e-05	4337.92
4	1.06282e-05	1.347e-05	8621.87
5	1.347e-05	1.63941e-05	12306.5
6	1.63941e-05	1.94055e-05	14864.5
7	1.94055e-05	2.25096e-05	16175.2
8	2.25096e-05	2.57123e-05	16383.2
9	2.57123e-05	2.90199e-05	15791.3
10	2.90199e-05	3.24398e-05	14051
11	3.24398e-05	3.59796e-05	14051
12	3.59796e-05	3.96482e-05	11530.3
13	3.96482e-05	4.34552e-05	11530.3
14	4.34552e-05	4.74116e-05	9420.33
15	4.74116e-05	5.15295e-05	9420.33
16	5.15295e-05	5.58227e-05	7900.67
17	5.58227e-05	6.03068e-05	7900.67
18	6.03068e-05	6.49995e-05	6892.65
19	6.49995e-05	6.99212e-05	6892.65
20	6.99212e-05	7.50955e-05	6272.84
21	7.50955e-05	8.05495e-05	6272.84
22	8.05495e-05	8.63153e-05	5939.59
23	8.63153e-05	9.24309e-05	5939.59
24	9.24309e-05	9.89412e-05	5823.62
25	9.89412e-05	0.000105901	5823.62
26	0.000105901	0.000113376	5882.09
27	0.000113376	0.000121451	5882.09
28	0.000121451	0.000130228	6090.85
29	0.000130228	0.000139842	6090.85
30	0.000139842	0.000150471	6437.8
31	0.000150471	0.000162352	6437.8
32	0.000162352	0.000175822	6915.11
33	0.000175822	0.000191372	6915.11
34	0.000191372	0.000209764	7502.28
35	0.000209764	0.000232273	7502.28
36	0.000232273	0.000261293	8081.41
37	0.000261293	0.000302195	8081.41
38	0.000302195	0.000372116	8090.7
39	0.000372116	inf	8090.7
