time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.54914e-06	5315.57
1	2.54914e-06	5.1645e-06	13646.1
2	5.1645e-06	7.84961e-06	3116.96
3	7.84961e-06	1.06083e-05	2382.19
4	1.06083e-05	1.34447e-05	3026.97
5	1.34447e-05	1.63633e-05	4095.85
6	1.63633e-05	1.93691e-05	5226.6
7	1.93691e-05	2.24673e-05	6220.64
8	2.24673e-05	2.5664e-05	7004.56
9	2.5664e-05	2.89654e-05	7580.1
10	2.89654e-05	3.23788e-05	8116.11
11	3.23788e-05	3.5912e-05	8116.11
12	3.5912e-05	3.95737e-05	8448.55
13	3.95737e-05	4.33736e-05	8448.55
14	4.33736e-05	4.73226e-05	8537.07
15	4.73226e-05	5.14328e-05	8537.07
16	5.14328e-05	5.57179e-05	8519.15
17	5.57179e-05	6.01936e-05	8519.15
18	6.01936e-05	6.48775e-05	8466.23
19	6.48775e-05	6.979e-05	8466.23
20	6.979e-05	7.49544e-05	8423.34
21	7.49544e-05	8.03982e-05	8423.34
22	8.03982e-05	8.61533e-05	8430.7
23	8.61533e-05	9.22573e-05	8430.7
24	9.22573e-05	9.87554e-05	8524.94
25	9.87554e-05	0.000105702	8524.94
26	0.000105702	0.000113164	8732.02
27	0.000113164	0.000121223	8732.02
28	0.000121223	0.000129984	9056.48
29	0.000129984	0.00013958	9056.48
30	0.00013958	0.000150188	9468.91
31	0.000150188	0.000162047	9468.91
32	0.000162047	0.000175492	9891.05
33	0.000175492	0.000191013	9891.05
34	0.000191013	0.00020937	10180.7
35	0.00020937	0.000231837	10180.7
36	0.000231837	0.000260803	10083.6
37	0.000260803	0.000301627	10083.6
38	0.000301627	0.000371417	9347.82
39	0.000371417	inf	9347.82
