time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.14803e-06	0.0100933
1	3.14803e-06	6.37783e-06	197.016
2	6.37783e-06	9.69377e-06	700.351
3	9.69377e-06	1.31006e-05	556.388
4	1.31006e-05	1.66034e-05	482.95
5	1.66034e-05	2.02077e-05	588.808
6	2.02077e-05	2.39196e-05	874.098
7	2.39196e-05	2.77458e-05	1355.77
8	2.77458e-05	3.16934e-05	2028.4
9	3.16934e-05	3.57705e-05	2851.31
10	3.57705e-05	3.99859e-05	4228.89
11	3.99859e-05	4.43491e-05	4228.89
12	4.43491e-05	4.88711e-05	6050.83
13	4.88711e-05	5.35637e-05	6050.83
14	5.35637e-05	5.84405e-05	7617.3
15	5.84405e-05	6.35163e-05	7617.3
16	6.35163e-05	6.88082e-05	8854.99
17	6.88082e-05	7.43353e-05	8854.99
18	7.43353e-05	8.01196e-05	9792.52
19	8.01196e-05	8.61862e-05	9792.52
20	8.61862e-05	9.25641e-05	10477.2
21	9.25641e-05	9.92868e-05	10477.2
22	9.92868e-05	0.000106394	10942
23	0.000106394	0.000113932	10942
24	0.000113932	0.000121957	11201.8
25	0.000121957	0.000130535	11201.8
26	0.000130535	0.00013975	11260.6
27	0.00013975	0.000149703	11260.6
28	0.000149703	0.000160522	11124
29	0.000160522	0.000172372	11124
30	0.000172372	0.000185473	10806.4
31	0.000185473	0.000200118	10806.4
32	0.000200118	0.000216722	10333.3
33	0.000216722	0.000235889	10333.3
34	0.000235889	0.000258559	9728.99
35	0.000258559	0.000286304	9728.99
36	0.000286304	0.000322075	8973.41
37	0.000322075	0.000372491	8973.41
38	0.000372491	0.000458677	8188.48
39	0.000458677	inf	8188.48
