time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.74958e-05	486.984
1	1.74958e-05	3.5446e-05	6203.23
2	3.5446e-05	5.3875e-05	6409.03
3	5.3875e-05	7.28089e-05	4751.65
4	7.28089e-05	9.22763e-05	3481.5
5	9.22763e-05	0.000112308	2635.66
6	0.000112308	0.000132938	2090.64
7	0.000132938	0.000154202	1732.41
8	0.000154202	0.000176142	1487.16
9	0.000176142	0.000198802	1313.1
10	0.000198802	0.000222229	1135.54
11	0.000222229	0.000246479	1135.54
12	0.000246479	0.00027161	989.046
13	0.00027161	0.000297691	989.046
14	0.000297691	0.000324794	897.55
15	0.000324794	0.000353004	897.55
16	0.000353004	0.000382415	834.727
17	0.000382415	0.000413133	834.727
18	0.000413133	0.00044528	788.526
19	0.00044528	0.000478996	788.526
20	0.000478996	0.000514442	754.064
21	0.000514442	0.000551805	754.064
22	0.000551805	0.000591305	729.825
23	0.000591305	0.000633199	729.825
24	0.000633199	0.000677798	715.261
25	0.000677798	0.000725475	715.261
26	0.000725475	0.000776687	709.33
27	0.000776687	0.000832	709.33
28	0.000832	0.000892129	709.774
29	0.000892129	0.000957993	709.774
30	0.000957993	0.0010308	712.543
31	0.0010308	0.0011122	712.543
32	0.0011122	0.00120447	711.182
33	0.00120447	0.001311	711.182
34	0.001311	0.00143699	696.869
35	0.00143699	0.00159119	696.869
36	0.00159119	0.00178999	653.912
37	0.00178999	0.00207019	653.912
38	0.00207019	0.00254918	564.147
39	0.00254918	inf	564.147
