time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.14811e-06	0.00241563
1	2.14811e-06	4.35201e-06	149.629
2	4.35201e-06	6.6147e-06	1569.22
3	6.6147e-06	8.93938e-06	1855.04
4	8.93938e-06	1.13296e-05	2515.17
5	1.13296e-05	1.3789e-05	4124.78
6	1.3789e-05	1.63219e-05	6553.7
7	1.63219e-05	1.89328e-05	9300.6
8	1.89328e-05	2.16265e-05	11824.2
9	2.16265e-05	2.44086e-05	13795.2
10	2.44086e-05	2.7285e-05	15485.3
11	2.7285e-05	3.02623e-05	15485.3
12	3.02623e-05	3.3348e-05	15982.1
13	3.3348e-05	3.65501e-05	15982.1
14	3.65501e-05	3.98778e-05	15262.4
15	3.98778e-05	4.33413e-05	15262.4
16	4.33413e-05	4.69523e-05	14069.9
17	4.69523e-05	5.07239e-05	14069.9
18	5.07239e-05	5.46709e-05	12810.9
19	5.46709e-05	5.88105e-05	12810.9
20	5.88105e-05	6.31625e-05	11663.2
21	6.31625e-05	6.77499e-05	11663.2
22	6.77499e-05	7.25996e-05	10685.1
23	7.25996e-05	7.77433e-05	10685.1
24	7.77433e-05	8.32191e-05	9882.94
25	8.32191e-05	8.90729e-05	9882.94
26	8.90729e-05	9.53606e-05	9249.89
27	9.53606e-05	0.000102152	9249.89
28	0.000102152	0.000109534	8783.51
29	0.000109534	0.000117621	8783.51
30	0.000117621	0.00012656	8490.89
31	0.00012656	0.000136554	8490.89
32	0.000136554	0.000147883	8384.28
33	0.000147883	0.000160962	8384.28
34	0.000160962	0.000176432	8455.81
35	0.000176432	0.000195364	8455.81
36	0.000195364	0.000219773	8558.47
37	0.000219773	0.000254175	8558.47
38	0.000254175	0.000312985	8147.95
39	0.000312985	inf	8147.95
