time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.74609e-06	63.5617
1	2.74609e-06	5.56352e-06	4998.38
2	5.56352e-06	8.45609e-06	4363.94
3	8.45609e-06	1.14279e-05	3862.05
4	1.14279e-05	1.44835e-05	4228.52
5	1.44835e-05	1.76276e-05	4955.46
6	1.76276e-05	2.08656e-05	5760.79
7	2.08656e-05	2.42032e-05	6459.29
8	2.42032e-05	2.76469e-05	6966.5
9	2.76469e-05	3.12034e-05	7280.22
10	3.12034e-05	3.48805e-05	7482
11	3.48805e-05	3.86867e-05	7482
12	3.86867e-05	4.26313e-05	7542.06
13	4.26313e-05	4.67248e-05	7542.06
14	4.67248e-05	5.09789e-05	7566.34
15	5.09789e-05	5.54066e-05	7566.34
16	5.54066e-05	6.00229e-05	7642.82
17	6.00229e-05	6.48443e-05	7642.82
18	6.48443e-05	6.98901e-05	7790.16
19	6.98901e-05	7.51821e-05	7790.16
20	7.51821e-05	8.07456e-05	8006.21
21	8.07456e-05	8.661e-05	8006.21
22	8.661e-05	9.28097e-05	8276.87
23	9.28097e-05	9.93854e-05	8276.87
24	9.93854e-05	0.000106386	8580.17
25	0.000106386	0.000113869	8580.17
26	0.000113869	0.000121907	8896.1
27	0.000121907	0.000130589	8896.1
28	0.000130589	0.000140026	9210.75
29	0.000140026	0.000150364	9210.75
30	0.000150364	0.000161792	9509.45
31	0.000161792	0.000174567	9509.45
32	0.000174567	0.000189051	9763.91
33	0.000189051	0.000205771	9763.91
34	0.000205771	0.000225546	9915.25
35	0.000225546	0.00024975	9915.25
36	0.00024975	0.000280953	9791
37	0.000280953	0.000324932	9791
38	0.000324932	0.000400114	9056.93
39	0.000400114	inf	9056.93
