time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.83245e-05	1235.11
1	1.83245e-05	3.7125e-05	3597.06
2	3.7125e-05	5.64269e-05	3797.3
3	5.64269e-05	7.62577e-05	3361.16
4	7.62577e-05	9.66472e-05	2814.11
5	9.66472e-05	0.000117628	2274.95
6	0.000117628	0.000139235	1831.69
7	0.000139235	0.000161507	1504.99
8	0.000161507	0.000184486	1276.1
9	0.000184486	0.000208218	1119.28
10	0.000208218	0.000232755	975.392
11	0.000232755	0.000258154	975.392
12	0.000258154	0.000284476	878.451
13	0.000284476	0.000311792	878.451
14	0.000311792	0.000340179	836.67
15	0.000340179	0.000369725	836.67
16	0.000369725	0.000400529	821.158
17	0.000400529	0.000432702	821.158
18	0.000432702	0.000466372	819.443
19	0.000466372	0.000501685	819.443
20	0.000501685	0.00053881	825.262
21	0.00053881	0.000577943	825.262
22	0.000577943	0.000619313	834.819
23	0.000619313	0.000663192	834.819
24	0.000663192	0.000709903	846.108
25	0.000709903	0.000759839	846.108
26	0.000759839	0.000813477	858.621
27	0.000813477	0.00087141	858.621
28	0.00087141	0.000934387	872.547
29	0.000934387	0.00100337	872.547
30	0.00100337	0.00107963	887.551
31	0.00107963	0.00116488	887.551
32	0.00116488	0.00126152	901.115
33	0.00126152	0.0013731	901.115
34	0.0013731	0.00150506	904.618
35	0.00150506	0.00166656	904.618
36	0.00166656	0.00187478	866.746
37	0.00187478	0.00216825	866.746
38	0.00216825	0.00266993	736.434
39	0.00266993	inf	736.434
