time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.64021e-06	1024.22
1	3.64021e-06	7.37499e-06	34852.2
2	7.37499e-06	1.12094e-05	45306.2
3	1.12094e-05	1.51488e-05	36468.4
4	1.51488e-05	1.91993e-05	27878.8
5	1.91993e-05	2.33671e-05	21661.8
6	2.33671e-05	2.76594e-05	17089.5
7	2.76594e-05	3.20838e-05	13619.4
8	3.20838e-05	3.66486e-05	10955.7
9	3.66486e-05	4.13632e-05	8910.36
10	4.13632e-05	4.62376e-05	6679.02
11	4.62376e-05	5.1283e-05	6679.02
12	5.1283e-05	5.6512e-05	4791.76
13	5.6512e-05	6.19383e-05	4791.76
14	6.19383e-05	6.75775e-05	3628.75
15	6.75775e-05	7.34469e-05	3628.75
16	7.34469e-05	7.95662e-05	2873.87
17	7.95662e-05	8.59575e-05	2873.87
18	8.59575e-05	9.26462e-05	2357.87
19	9.26462e-05	9.96613e-05	2357.87
20	9.96613e-05	0.000107036	1988.06
21	0.000107036	0.00011481	1988.06
22	0.00011481	0.000123028	1710.9
23	0.000123028	0.000131745	1710.9
24	0.000131745	0.000141024	1493.77
25	0.000141024	0.000150944	1493.77
26	0.000150944	0.0001616	1315.66
27	0.0001616	0.000173108	1315.66
28	0.000173108	0.000185619	1162.33
29	0.000185619	0.000199323	1162.33
30	0.000199323	0.000214471	1023.17
31	0.000214471	0.000231406	1023.17
32	0.000231406	0.000250606	889.016
33	0.000250606	0.000272769	889.016
34	0.000272769	0.000298984	749.888
35	0.000298984	0.000331068	749.888
36	0.000331068	0.000372431	589.634
37	0.000372431	0.000430729	589.634
38	0.000430729	0.00053039	436.428
39	0.00053039	inf	436.428
