time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.4924e-05	8004.47
1	1.4924e-05	3.02357e-05	1608.91
2	3.02357e-05	4.59557e-05	4677.72
3	4.59557e-05	6.21065e-05	4580.7
4	6.21065e-05	7.87123e-05	3535.15
5	7.87123e-05	9.57994e-05	2682.03
6	9.57994e-05	0.000113397	2111.1
7	0.000113397	0.000131536	1736.97
8	0.000131536	0.00015025	1484.42
9	0.00015025	0.000169579	1306.65
10	0.000169579	0.000189563	1124.72
11	0.000189563	0.000210248	1124.72
12	0.000210248	0.000231685	975.868
13	0.000231685	0.000253932	975.868
14	0.000253932	0.000277051	889.82
15	0.000277051	0.000301115	889.82
16	0.000301115	0.000326202	842.147
17	0.000326202	0.000352405	842.147
18	0.000352405	0.000379827	819.273
19	0.000379827	0.000408587	819.273
20	0.000408587	0.000438823	812.54
21	0.000438823	0.000470693	812.54
22	0.000470693	0.000504386	815.779
23	0.000504386	0.000540123	815.779
24	0.000540123	0.000578166	824.295
25	0.000578166	0.000618835	824.295
26	0.000618835	0.000662519	834.671
27	0.000662519	0.000709702	834.671
28	0.000709702	0.000760992	844.825
29	0.000760992	0.000817174	844.825
30	0.000817174	0.00087928	853.22
31	0.00087928	0.00094871	853.22
32	0.00094871	0.00102742	856.743
33	0.00102742	0.00111829	856.743
34	0.00111829	0.00122576	846.875
35	0.00122576	0.0013573	846.875
36	0.0013573	0.00152688	795.434
37	0.00152688	0.00176588	795.434
38	0.00176588	0.00217447	667.128
39	0.00217447	inf	667.128
