time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.06861e-06	0.00157667
1	2.06861e-06	4.19095e-06	1.11568
2	4.19095e-06	6.3699e-06	63.8132
3	6.3699e-06	8.60855e-06	556.023
4	8.60855e-06	1.09103e-05	2054.97
5	1.09103e-05	1.32787e-05	4678.63
6	1.32787e-05	1.57179e-05	8005.05
7	1.57179e-05	1.82321e-05	11450.7
8	1.82321e-05	2.08261e-05	14506.4
9	2.08261e-05	2.35052e-05	16842.3
10	2.35052e-05	2.62752e-05	18687.6
11	2.62752e-05	2.91424e-05	18687.6
12	2.91424e-05	3.21138e-05	18775.4
13	3.21138e-05	3.51974e-05	18775.4
14	3.51974e-05	3.84019e-05	17203.9
15	3.84019e-05	4.17373e-05	17203.9
16	4.17373e-05	4.52147e-05	15059.2
17	4.52147e-05	4.88467e-05	15059.2
18	4.88467e-05	5.26476e-05	12972.7
19	5.26476e-05	5.6634e-05	12972.7
20	5.6634e-05	6.0825e-05	11229.7
21	6.0825e-05	6.52426e-05	11229.7
22	6.52426e-05	6.99127e-05	9907.04
23	6.99127e-05	7.48661e-05	9907.04
24	7.48661e-05	8.01393e-05	8972.93
25	8.01393e-05	8.57764e-05	8972.93
26	8.57764e-05	9.18314e-05	8353.46
27	9.18314e-05	9.83714e-05	8353.46
28	9.83714e-05	0.000105481	7971.71
29	0.000105481	0.000113268	7971.71
30	0.000113268	0.000121877	7770.16
31	0.000121877	0.0001315	7770.16
32	0.0001315	0.00014241	7720.7
33	0.00014241	0.000155005	7720.7
34	0.000155005	0.000169902	7825.53
35	0.000169902	0.000188134	7825.53
36	0.000188134	0.000211639	8080.14
37	0.000211639	0.000244768	8080.14
38	0.000244768	0.000301402	8103.59
39	0.000301402	inf	8103.59
