time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.68448e-05	392.434
1	1.68448e-05	3.41272e-05	6192.73
2	3.41272e-05	5.18706e-05	5519.66
3	5.18706e-05	7.01001e-05	3989.74
4	7.01001e-05	8.88431e-05	2903.99
5	8.88431e-05	0.00010813	2183.75
6	0.00010813	0.000127992	1708.82
7	0.000127992	0.000148465	1397.92
8	0.000148465	0.000169589	1195.52
9	0.000169589	0.000191405	1063.28
10	0.000191405	0.000213961	944.432
11	0.000213961	0.000237308	944.432
12	0.000237308	0.000261505	860.554
13	0.000261505	0.000286615	860.554
14	0.000286615	0.00031271	817.555
15	0.00031271	0.00033987	817.555
16	0.00033987	0.000368187	795.492
17	0.000368187	0.000397762	795.492
18	0.000397762	0.000428713	788.609
19	0.000428713	0.000461175	788.609
20	0.000461175	0.000495302	794.453
21	0.000495302	0.000531275	794.453
22	0.000531275	0.000569305	810.179
23	0.000569305	0.00060964	810.179
24	0.00060964	0.00065258	832.49
25	0.00065258	0.000698484	832.49
26	0.000698484	0.00074779	858.201
27	0.00074779	0.000801045	858.201
28	0.000801045	0.000858937	884.187
29	0.000858937	0.00092235	884.187
30	0.00092235	0.00099245	906.841
31	0.00099245	0.00107082	906.841
32	0.00107082	0.00115966	921.589
33	0.00115966	0.00126222	921.589
34	0.00126222	0.00138353	921.45
35	0.00138353	0.00153199	921.45
36	0.00153199	0.0017234	883.192
37	0.0017234	0.00199317	883.192
38	0.00199317	0.00245434	766.575
39	0.00245434	inf	766.575
