time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.51617e-06	179.185
1	3.51617e-06	7.12368e-06	32742.3
2	7.12368e-06	1.08274e-05	47690.3
3	1.08274e-05	1.46326e-05	37260.4
4	1.46326e-05	1.8545e-05	27991.2
5	1.8545e-05	2.25709e-05	21947.8
6	2.25709e-05	2.67169e-05	17805.5
7	2.67169e-05	3.09905e-05	14654.9
8	3.09905e-05	3.53998e-05	12091.6
9	3.53998e-05	3.99537e-05	9963.82
10	3.99537e-05	4.4662e-05	7427.02
11	4.4662e-05	4.95355e-05	7427.02
12	4.95355e-05	5.45863e-05	5143.94
13	5.45863e-05	5.98277e-05	5143.94
14	5.98277e-05	6.52748e-05	3712.8
15	6.52748e-05	7.09442e-05	3712.8
16	7.09442e-05	7.68549e-05	2808.49
17	7.68549e-05	8.30284e-05	2808.49
18	8.30284e-05	8.94892e-05	2218.02
19	8.94892e-05	9.62652e-05	2218.02
20	9.62652e-05	0.000103389	1815.51
21	0.000103389	0.000110898	1815.51
22	0.000110898	0.000118836	1528.45
23	0.000118836	0.000127256	1528.45
24	0.000127256	0.000136219	1314.29
25	0.000136219	0.000145801	1314.29
26	0.000145801	0.000156093	1147.15
27	0.000156093	0.000167209	1147.15
28	0.000167209	0.000179294	1010.34
29	0.000179294	0.00019253	1010.34
30	0.00019253	0.000207163	892.164
31	0.000207163	0.000223521	892.164
32	0.000223521	0.000242066	783.054
33	0.000242066	0.000263475	783.054
34	0.000263475	0.000288796	672.808
35	0.000288796	0.000319786	672.808
36	0.000319786	0.00035974	544.674
37	0.00035974	0.000416051	544.674
38	0.000416051	0.000512317	415.557
39	0.000512317	inf	415.557
