time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.6802e-05	985.161
1	1.6802e-05	3.40404e-05	6064.32
2	3.40404e-05	5.17386e-05	4997.35
3	5.17386e-05	6.99218e-05	3685.7
4	6.99218e-05	8.86172e-05	2769.48
5	8.86172e-05	0.000107855	2157.09
6	0.000107855	0.000127666	1745.44
7	0.000127666	0.000148088	1460.44
8	0.000148088	0.000169157	1256.68
9	0.000169157	0.000190918	1109.04
10	0.000190918	0.000213417	962.909
11	0.000213417	0.000236705	962.909
12	0.000236705	0.00026084	857.572
13	0.00026084	0.000285886	857.572
14	0.000285886	0.000311915	810.366
15	0.000311915	0.000339006	810.366
16	0.000339006	0.00036725	793.151
17	0.00036725	0.00039675	793.151
18	0.00039675	0.000427623	792.558
19	0.000427623	0.000460002	792.558
20	0.000460002	0.000494043	802.553
21	0.000494043	0.000529924	802.553
22	0.000529924	0.000567857	819.907
23	0.000567857	0.00060809	819.907
24	0.00060809	0.00065092	842.235
25	0.00065092	0.000696707	842.235
26	0.000696707	0.000745888	867.238
27	0.000745888	0.000799008	867.238
28	0.000799008	0.000856753	892.398
29	0.000856753	0.000920005	892.398
30	0.000920005	0.000989926	914.826
31	0.000989926	0.00106809	914.826
32	0.00106809	0.00115671	931.733
33	0.00115671	0.00125901	931.733
34	0.00125901	0.00138001	941.221
35	0.00138001	0.00152809	941.221
36	0.00152809	0.00171901	934.089
37	0.00171901	0.0019881	934.089
38	0.0019881	0.0024481	864.09
39	0.0024481	inf	864.09
