time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.61455e-06	0.00149737
1	3.61455e-06	7.323e-06	94.8932
2	7.323e-06	1.11304e-05	3511.96
3	1.11304e-05	1.5042e-05	8631.69
4	1.5042e-05	1.90639e-05	9630.21
5	1.90639e-05	2.32024e-05	9031.82
6	2.32024e-05	2.74644e-05	8328.28
7	2.74644e-05	3.18576e-05	7715.66
8	3.18576e-05	3.63903e-05	7154.11
9	3.63903e-05	4.10716e-05	6620.42
10	4.10716e-05	4.59116e-05	5881.14
11	4.59116e-05	5.09215e-05	5881.14
12	5.09215e-05	5.61136e-05	5118.93
13	5.61136e-05	6.15017e-05	5118.93
14	6.15017e-05	6.71011e-05	4635.47
15	6.71011e-05	7.29291e-05	4635.47
16	7.29291e-05	7.90053e-05	4406.5
17	7.90053e-05	8.53515e-05	4406.5
18	8.53515e-05	9.19931e-05	4380.9
19	9.19931e-05	9.89587e-05	4380.9
20	9.89587e-05	0.000106282	4512.68
21	0.000106282	0.000114001	4512.68
22	0.000114001	0.000122161	4767.82
23	0.000122161	0.000130816	4767.82
24	0.000130816	0.00014003	5121.97
25	0.00014003	0.00014988	5121.97
26	0.00014988	0.00016046	5555.54
27	0.00016046	0.000171888	5555.54
28	0.000171888	0.00018431	6048.19
29	0.00018431	0.000197917	6048.19
30	0.000197917	0.000212959	6569.84
31	0.000212959	0.000229775	6569.84
32	0.000229775	0.000248839	7062.55
33	0.000248839	0.000270847	7062.55
34	0.000270847	0.000296876	7410.14
35	0.000296876	0.000328734	7410.14
36	0.000328734	0.000369805	7401.09
37	0.000369805	0.000427692	7401.09
38	0.000427692	0.000526651	6907.27
39	0.000526651	inf	6907.27
