time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.72458e-05	203.319
1	1.72458e-05	3.49396e-05	6323.12
2	3.49396e-05	5.31053e-05	5102.59
3	5.31053e-05	7.17688e-05	3723.1
4	7.17688e-05	9.0958e-05	2681.62
5	9.0958e-05	0.000110704	1999.12
6	0.000110704	0.000131039	1579.36
7	0.000131039	0.000151999	1323.68
8	0.000151999	0.000173626	1164.51
9	0.000173626	0.000195961	1061.96
10	0.000195961	0.000219054	969.779
11	0.000219054	0.000242958	969.779
12	0.000242958	0.00026773	906.007
13	0.00026773	0.000293438	906.007
14	0.000293438	0.000320154	876.207
15	0.000320154	0.000347961	876.207
16	0.000347961	0.000376951	861.916
17	0.000376951	0.000407231	861.916
18	0.000407231	0.000438919	855.152
19	0.000438919	0.000472153	855.152
20	0.000472153	0.000507093	852.497
21	0.000507093	0.000543922	852.497
22	0.000543922	0.000582857	852.765
23	0.000582857	0.000624153	852.765
24	0.000624153	0.000668115	856.113
25	0.000668115	0.000715111	856.113
26	0.000715111	0.000765591	863.39
27	0.000765591	0.000820114	863.39
28	0.000820114	0.000879384	875.169
29	0.000879384	0.000944307	875.169
30	0.000944307	0.00101608	890.747
31	0.00101608	0.00109631	890.747
32	0.00109631	0.00118726	907.896
33	0.00118726	0.00129227	907.896
34	0.00129227	0.00141646	922.599
35	0.00141646	0.00156846	922.599
36	0.00156846	0.00176442	918.08
37	0.00176442	0.00204061	918.08
38	0.00204061	0.00251277	842.046
39	0.00251277	inf	842.046
