time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.19771e-06	37.924
1	2.19771e-06	4.45252e-06	98.8816
2	4.45252e-06	6.76746e-06	762.125
3	6.76746e-06	9.14583e-06	1327.24
4	9.14583e-06	1.15912e-05	2117.25
5	1.15912e-05	1.41075e-05	3296.58
6	1.41075e-05	1.66989e-05	4736.75
7	1.66989e-05	1.937e-05	6241.8
8	1.937e-05	2.21259e-05	7665.33
9	2.21259e-05	2.49723e-05	8923.68
10	2.49723e-05	2.79151e-05	10414.7
11	2.79151e-05	3.09612e-05	10414.7
12	3.09612e-05	3.41181e-05	11702.4
13	3.41181e-05	3.73941e-05	11702.4
14	3.73941e-05	4.07987e-05	12307
15	4.07987e-05	4.43422e-05	12307
16	4.43422e-05	4.80366e-05	12440.1
17	4.80366e-05	5.18953e-05	12440.1
18	5.18953e-05	5.59334e-05	12300.4
19	5.59334e-05	6.01687e-05	12300.4
20	6.01687e-05	6.46212e-05	12042.3
21	6.46212e-05	6.93145e-05	12042.3
22	6.93145e-05	7.42761e-05	11764.1
23	7.42761e-05	7.95387e-05	11764.1
24	7.95387e-05	8.51409e-05	11517.4
25	8.51409e-05	9.11299e-05	11517.4
26	9.11299e-05	9.75628e-05	11322.7
27	9.75628e-05	0.000104511	11322.7
28	0.000104511	0.000112064	11178.3
29	0.000112064	0.000120337	11178.3
30	0.000120337	0.000129483	11062.9
31	0.000129483	0.000139707	11062.9
32	0.000139707	0.000151299	10931.3
33	0.000151299	0.00016468	10931.3
34	0.00016468	0.000180506	10708.6
35	0.000180506	0.000199876	10708.6
36	0.000199876	0.000224848	10249.3
37	0.000224848	0.000260045	10249.3
38	0.000260045	0.000320213	9446.1
39	0.000320213	inf	9446.1
