time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.30718e-06	0.00426599
1	1.30718e-06	2.64831e-06	2.15706
2	2.64831e-06	4.02521e-06	236.607
3	4.02521e-06	5.43984e-06	2620.21
4	5.43984e-06	6.89432e-06	9489.08
5	6.89432e-06	8.39097e-06	18541
6	8.39097e-06	9.9323e-06	25776.7
7	9.9323e-06	1.15211e-05	29796.5
8	1.15211e-05	1.31603e-05	31258.7
9	1.31603e-05	1.48532e-05	31210.3
10	1.48532e-05	1.66036e-05	29792.1
11	1.66036e-05	1.84154e-05	29792.1
12	1.84154e-05	2.02931e-05	27169.9
13	2.02931e-05	2.22416e-05	27169.9
14	2.22416e-05	2.42666e-05	24250.6
15	2.42666e-05	2.63743e-05	24250.6
16	2.63743e-05	2.85717e-05	21242.3
17	2.85717e-05	3.08668e-05	21242.3
18	3.08668e-05	3.32686e-05	18344.4
19	3.32686e-05	3.57877e-05	18344.4
20	3.57877e-05	3.8436e-05	15774
21	3.8436e-05	4.12275e-05	15774
22	4.12275e-05	4.41787e-05	13669.6
23	4.41787e-05	4.73088e-05	13669.6
24	4.73088e-05	5.06409e-05	12060.4
25	5.06409e-05	5.42031e-05	12060.4
26	5.42031e-05	5.80293e-05	10900.4
27	5.80293e-05	6.2162e-05	10900.4
28	6.2162e-05	6.66544e-05	10116.8
29	6.66544e-05	7.15754e-05	10116.8
30	7.15754e-05	7.70152e-05	9637.61
31	7.70152e-05	8.30964e-05	9637.61
32	8.30964e-05	8.99908e-05	9405.73
33	8.99908e-05	9.79497e-05	9405.73
34	9.79497e-05	0.000107363	9379.23
35	0.000107363	0.000118884	9379.23
36	0.000118884	0.000133737	9491.3
37	0.000133737	0.000154672	9491.3
38	0.000154672	0.00019046	9290.33
39	0.00019046	inf	9290.33
