time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.75504e-06	332.519
1	3.75504e-06	7.60762e-06	40159.2
2	7.60762e-06	1.15629e-05	43484.5
3	1.15629e-05	1.56267e-05	35381.7
4	1.56267e-05	1.98048e-05	27189.1
5	1.98048e-05	2.41042e-05	20986.8
6	2.41042e-05	2.85318e-05	16529.2
7	2.85318e-05	3.30958e-05	13249.6
8	3.30958e-05	3.78046e-05	10780
9	3.78046e-05	4.26679e-05	8894.16
10	4.26679e-05	4.7696e-05	6808.61
11	4.7696e-05	5.29006e-05	6808.61
12	5.29006e-05	5.82945e-05	4968.97
13	5.82945e-05	6.3892e-05	4968.97
14	6.3892e-05	6.97091e-05	3756.85
15	6.97091e-05	7.57636e-05	3756.85
16	7.57636e-05	8.20759e-05	2917.16
17	8.20759e-05	8.86688e-05	2917.16
18	8.86688e-05	9.55685e-05	2315.4
19	9.55685e-05	0.000102805	2315.4
20	0.000102805	0.000110412	1874.91
21	0.000110412	0.000118431	1874.91
22	0.000118431	0.000126909	1547.81
23	0.000126909	0.000135901	1547.81
24	0.000135901	0.000145473	1301.48
25	0.000145473	0.000155705	1301.48
26	0.000155705	0.000166697	1112.29
27	0.000166697	0.000178568	1112.29
28	0.000178568	0.000191474	962.384
29	0.000191474	0.00020561	962.384
30	0.00020561	0.000221236	837.751
31	0.000221236	0.000238705	837.751
32	0.000238705	0.00025851	726.492
33	0.00025851	0.000281373	726.492
34	0.000281373	0.000308415	616.893
35	0.000308415	0.00034151	616.893
36	0.00034151	0.000384178	492.745
37	0.000384178	0.000444315	492.745
38	0.000444315	0.00054712	372.263
39	0.00054712	inf	372.263
