time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.66985e-05	488.185
1	1.66985e-05	3.38307e-05	5560.19
2	3.38307e-05	5.14198e-05	6599.95
3	5.14198e-05	6.94909e-05	5311.97
4	6.94909e-05	8.80711e-05	3966.76
5	8.80711e-05	0.00010719	2983.29
6	0.00010719	0.00012688	2318.43
7	0.00012688	0.000147175	1876.61
8	0.000147175	0.000168115	1582.8
9	0.000168115	0.000189742	1385.21
10	0.000189742	0.000212102	1198.57
11	0.000212102	0.000235246	1198.57
12	0.000235246	0.000259233	1056.36
13	0.000259233	0.000284125	1056.36
14	0.000284125	0.000309993	973.073
15	0.000309993	0.000336917	973.073
16	0.000336917	0.000364987	915.455
17	0.000364987	0.000394306	915.455
18	0.000394306	0.000424988	868.293
19	0.000424988	0.000457168	868.293
20	0.000457168	0.000490999	826.546
21	0.000490999	0.000526659	826.546
22	0.000526659	0.000564358	790.932
23	0.000564358	0.000604343	790.932
24	0.000604343	0.00064691	763.417
25	0.00064691	0.000692414	763.417
26	0.000692414	0.000741292	744.544
27	0.000741292	0.000794085	744.544
28	0.000794085	0.000851474	733.185
29	0.000851474	0.000914336	733.185
30	0.000914336	0.000983827	727.065
31	0.000983827	0.00106151	727.065
32	0.00106151	0.00114958	722.345
33	0.00114958	0.00125125	722.345
34	0.00125125	0.0013715	710.608
35	0.0013715	0.00151868	710.608
36	0.00151868	0.00170842	667.926
37	0.00170842	0.00197585	667.926
38	0.00197585	0.00243301	568.052
39	0.00243301	inf	568.052
