time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.76539e-06	0.00202869
1	1.76539e-06	3.57663e-06	810.516
2	3.57663e-06	5.43618e-06	7342.69
3	5.43618e-06	7.34668e-06	10350
4	7.34668e-06	9.31101e-06	10222.5
5	9.31101e-06	1.13323e-05	9985.09
6	1.13323e-05	1.34139e-05	10225.3
7	1.34139e-05	1.55596e-05	10846.4
8	1.55596e-05	1.77734e-05	11705.9
9	1.77734e-05	2.00598e-05	12699.1
10	2.00598e-05	2.24237e-05	14267.8
11	2.24237e-05	2.48706e-05	14267.8
12	2.48706e-05	2.74065e-05	16083.5
13	2.74065e-05	3.00381e-05	16083.5
14	3.00381e-05	3.27729e-05	17206.8
15	3.27729e-05	3.56194e-05	17206.8
16	3.56194e-05	3.8587e-05	17432.6
17	3.8587e-05	4.16866e-05	17432.6
18	4.16866e-05	4.49304e-05	16845.7
19	4.49304e-05	4.83324e-05	16845.7
20	4.83324e-05	5.19091e-05	15710.7
21	5.19091e-05	5.56791e-05	15710.7
22	5.56791e-05	5.96647e-05	14316.9
23	5.96647e-05	6.3892e-05	14316.9
24	6.3892e-05	6.83922e-05	12886.5
25	6.83922e-05	7.3203e-05	12886.5
26	7.3203e-05	7.83705e-05	11554.9
27	7.83705e-05	8.39518e-05	11554.9
28	8.39518e-05	9.0019e-05	10389.4
29	9.0019e-05	9.66649e-05	10389.4
30	9.66649e-05	0.000104012	9415.9
31	0.000104012	0.000112224	9415.9
32	0.000112224	0.000121535	8647.96
33	0.000121535	0.000132284	8647.96
34	0.000132284	0.000144997	8123.77
35	0.000144997	0.000160557	8123.77
36	0.000160557	0.000180617	7947.3
37	0.000180617	0.000208889	7947.3
38	0.000208889	0.000257222	7989.08
39	0.000257222	inf	7989.08
