time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.03778e-06	4090.09
1	2.03778e-06	4.12849e-06	0.741362
2	4.12849e-06	6.27497e-06	32.5897
3	6.27497e-06	8.48025e-06	387.28
4	8.48025e-06	1.07477e-05	1652.41
5	1.07477e-05	1.30808e-05	4087.86
6	1.30808e-05	1.54836e-05	7333.02
7	1.54836e-05	1.79604e-05	10728.1
8	1.79604e-05	2.05158e-05	13706.5
9	2.05158e-05	2.31549e-05	15953.1
10	2.31549e-05	2.58836e-05	17749.2
11	2.58836e-05	2.8708e-05	17749.2
12	2.8708e-05	3.16352e-05	18012.7
13	3.16352e-05	3.46728e-05	18012.7
14	3.46728e-05	3.78296e-05	16847.8
15	3.78296e-05	4.11153e-05	16847.8
16	4.11153e-05	4.45408e-05	15183.3
17	4.45408e-05	4.81187e-05	15183.3
18	4.81187e-05	5.1863e-05	13495.4
19	5.1863e-05	5.579e-05	13495.4
20	5.579e-05	5.99185e-05	11983.5
21	5.99185e-05	6.42703e-05	11983.5
22	6.42703e-05	6.88708e-05	10723.8
23	6.88708e-05	7.37504e-05	10723.8
24	7.37504e-05	7.89449e-05	9737.7
25	7.89449e-05	8.4498e-05	9737.7
26	8.4498e-05	9.04628e-05	9016.28
27	9.04628e-05	9.69053e-05	9016.28
28	9.69053e-05	0.000103909	8531.81
29	0.000103909	0.00011158	8531.81
30	0.00011158	0.00012006	8247.4
31	0.00012006	0.00012954	8247.4
32	0.00012954	0.000140288	8124.54
33	0.000140288	0.000152695	8124.54
34	0.000152695	0.00016737	8125.98
35	0.00016737	0.00018533	8125.98
36	0.00018533	0.000208485	8162
37	0.000208485	0.00024112	8162
38	0.00024112	0.00029691	7845.53
39	0.00029691	inf	7845.53
