time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.32561e-06	37657.4
1	2.32561e-06	4.71163e-06	13299.5
2	4.71163e-06	7.16129e-06	2097.28
3	7.16129e-06	9.67807e-06	1941.32
4	9.67807e-06	1.22657e-05	2805.18
5	1.22657e-05	1.49284e-05	3981.41
6	1.49284e-05	1.76706e-05	5166.64
7	1.76706e-05	2.04972e-05	6189.23
8	2.04972e-05	2.34136e-05	6975.64
9	2.34136e-05	2.64255e-05	7521.14
10	2.64255e-05	2.95396e-05	7958.38
11	2.95396e-05	3.2763e-05	7958.38
12	3.2763e-05	3.61036e-05	8129.38
13	3.61036e-05	3.95703e-05	8129.38
14	3.95703e-05	4.3173e-05	8075.32
15	4.3173e-05	4.69227e-05	8075.32
16	4.69227e-05	5.08321e-05	7962.51
17	5.08321e-05	5.49153e-05	7962.51
18	5.49153e-05	5.91885e-05	7870.94
19	5.91885e-05	6.36702e-05	7870.94
20	6.36702e-05	6.83818e-05	7839.35
21	6.83818e-05	7.33483e-05	7839.35
22	7.33483e-05	7.85986e-05	7888.45
23	7.85986e-05	8.41674e-05	7888.45
24	8.41674e-05	9.00957e-05	8029.46
25	9.00957e-05	9.64332e-05	8029.46
26	9.64332e-05	0.00010324	8268.26
27	0.00010324	0.000110593	8268.26
28	0.000110593	0.000118586	8607.99
29	0.000118586	0.00012734	8607.99
30	0.00012734	0.000137018	9051.16
31	0.000137018	0.000147838	9051.16
32	0.000147838	0.000160103	9594.6
33	0.000160103	0.000174263	9594.6
34	0.000174263	0.000191011	10207.2
35	0.000191011	0.000211508	10207.2
36	0.000211508	0.000237933	10729.8
37	0.000237933	0.000275178	10729.8
38	0.000275178	0.000338848	10620.3
39	0.000338848	inf	10620.3
