time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.94034e-06	0.00210638
1	1.94034e-06	3.93109e-06	1.18976
2	3.93109e-06	5.97493e-06	267.61
3	5.97493e-06	8.07477e-06	2190.95
4	8.07477e-06	1.02338e-05	5041.66
5	1.02338e-05	1.24554e-05	7418.21
6	1.24554e-05	1.47433e-05	9256.86
7	1.47433e-05	1.71016e-05	10696.8
8	1.71016e-05	1.95348e-05	11810.4
9	1.95348e-05	2.20478e-05	12643.8
10	2.20478e-05	2.4646e-05	13463.4
11	2.4646e-05	2.73354e-05	13463.4
12	2.73354e-05	3.01226e-05	14034.9
13	3.01226e-05	3.3015e-05	14034.9
14	3.3015e-05	3.60208e-05	14245.2
15	3.60208e-05	3.91494e-05	14245.2
16	3.91494e-05	4.24111e-05	14239.4
17	4.24111e-05	4.58179e-05	14239.4
18	4.58179e-05	4.93831e-05	14068.8
19	4.93831e-05	5.31224e-05	14068.8
20	5.31224e-05	5.70535e-05	13743.8
21	5.70535e-05	6.11972e-05	13743.8
22	6.11972e-05	6.55777e-05	13265.3
23	6.55777e-05	7.0224e-05	13265.3
24	7.0224e-05	7.51702e-05	12648.2
25	7.51702e-05	8.04578e-05	12648.2
26	8.04578e-05	8.61373e-05	11933.5
27	8.61373e-05	9.22718e-05	11933.5
28	9.22718e-05	9.89403e-05	11183.4
29	9.89403e-05	0.000106245	11183.4
30	0.000106245	0.00011432	10462.1
31	0.00011432	0.000123346	10462.1
32	0.000123346	0.00013358	9826.26
33	0.00013358	0.000145394	9826.26
34	0.000145394	0.000159367	9332.41
35	0.000159367	0.000176469	9332.41
36	0.000176469	0.000198517	9052.05
37	0.000198517	0.000229591	9052.05
38	0.000229591	0.000282714	8881.6
39	0.000282714	inf	8881.6
