time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.2459e-06	15975.1
1	1.2459e-06	2.52415e-06	2153.63
2	2.52415e-06	3.83651e-06	1752.23
3	3.83651e-06	5.18482e-06	5879.13
4	5.18482e-06	6.57111e-06	13946.3
5	6.57111e-06	7.99759e-06	22005.3
6	7.99759e-06	9.46667e-06	27334.8
7	9.46667e-06	1.09809e-05	30009.7
8	1.09809e-05	1.25433e-05	30899.5
9	1.25433e-05	1.41569e-05	30676
10	1.41569e-05	1.58252e-05	29015.9
11	1.58252e-05	1.75521e-05	29015.9
12	1.75521e-05	1.93417e-05	25846.2
13	1.93417e-05	2.11989e-05	25846.2
14	2.11989e-05	2.3129e-05	22538.2
15	2.3129e-05	2.51378e-05	22538.2
16	2.51378e-05	2.72322e-05	19652
17	2.72322e-05	2.94197e-05	19652
18	2.94197e-05	3.1709e-05	17303.3
19	3.1709e-05	3.41099e-05	17303.3
20	3.41099e-05	3.66341e-05	15440.9
21	3.66341e-05	3.92947e-05	15440.9
22	3.92947e-05	4.21075e-05	13986.5
23	4.21075e-05	4.50909e-05	13986.5
24	4.50909e-05	4.82668e-05	12865.5
25	4.82668e-05	5.1662e-05	12865.5
26	5.1662e-05	5.53089e-05	12008.1
27	5.53089e-05	5.92478e-05	12008.1
28	5.92478e-05	6.35296e-05	11349.9
29	6.35296e-05	6.82199e-05	11349.9
30	6.82199e-05	7.34047e-05	10843
31	7.34047e-05	7.92008e-05	10843
32	7.92008e-05	8.57719e-05	10472.8
33	8.57719e-05	9.33577e-05	10472.8
34	9.33577e-05	0.00010233	10285.2
35	0.00010233	0.000113311	10285.2
36	0.000113311	0.000127468	10385.2
37	0.000127468	0.000147421	10385.2
38	0.000147421	0.000181531	10388.3
39	0.000181531	inf	10388.3
