time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.01687e-06	21165.5
1	2.01687e-06	4.08613e-06	3.16894
2	4.08613e-06	6.21057e-06	8.58199
3	6.21057e-06	8.39323e-06	81.4623
4	8.39323e-06	1.06374e-05	443.608
5	1.06374e-05	1.29466e-05	1420.08
6	1.29466e-05	1.53247e-05	3102.97
7	1.53247e-05	1.77761e-05	5218.65
8	1.77761e-05	2.03052e-05	7346.81
9	2.03052e-05	2.29173e-05	9163.45
10	2.29173e-05	2.5618e-05	11001.2
11	2.5618e-05	2.84134e-05	11001.2
12	2.84134e-05	3.13106e-05	12148.9
13	3.13106e-05	3.4317e-05	12148.9
14	3.4317e-05	3.74414e-05	12399.5
15	3.74414e-05	4.06934e-05	12399.5
16	4.06934e-05	4.40838e-05	12291.8
17	4.40838e-05	4.76249e-05	12291.8
18	4.76249e-05	5.13308e-05	12075.3
19	5.13308e-05	5.52175e-05	12075.3
20	5.52175e-05	5.93036e-05	11838.2
21	5.93036e-05	6.36107e-05	11838.2
22	6.36107e-05	6.81641e-05	11604.7
23	6.81641e-05	7.29936e-05	11604.7
24	7.29936e-05	7.81348e-05	11380.5
25	7.81348e-05	8.36309e-05	11380.5
26	8.36309e-05	8.95345e-05	11172.4
27	8.95345e-05	9.59109e-05	11172.4
28	9.59109e-05	0.000102842	10993.5
29	0.000102842	0.000110435	10993.5
30	0.000110435	0.000118828	10863.2
31	0.000118828	0.000128211	10863.2
32	0.000128211	0.000138848	10800.5
33	0.000138848	0.000151128	10800.5
34	0.000151128	0.000165652	10801.8
35	0.000165652	0.000183429	10801.8
36	0.000183429	0.000206346	10774.8
37	0.000206346	0.000238646	10774.8
38	0.000238646	0.000293864	10461.9
39	0.000293864	inf	10461.9
