time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.145e-06	0.0174825
1	2.145e-06	4.34571e-06	544.519
2	4.34571e-06	6.60512e-06	1412.95
3	6.60512e-06	8.92644e-06	1957.74
4	8.92644e-06	1.13132e-05	2916.6
5	1.13132e-05	1.37691e-05	4203.24
6	1.37691e-05	1.62983e-05	5561.46
7	1.62983e-05	1.89053e-05	6816.24
8	1.89053e-05	2.15952e-05	7914.11
9	2.15952e-05	2.43732e-05	8861.94
10	2.43732e-05	2.72455e-05	10039.2
11	2.72455e-05	3.02185e-05	10039.2
12	3.02185e-05	3.32997e-05	11218.9
13	3.32997e-05	3.64971e-05	11218.9
14	3.64971e-05	3.982e-05	12002.6
15	3.982e-05	4.32786e-05	12002.6
16	4.32786e-05	4.68843e-05	12458.5
17	4.68843e-05	5.06504e-05	12458.5
18	5.06504e-05	5.45917e-05	12659.4
19	5.45917e-05	5.87254e-05	12659.4
20	5.87254e-05	6.30711e-05	12667
21	6.30711e-05	6.76518e-05	12667
22	6.76518e-05	7.24944e-05	12527.9
23	7.24944e-05	7.76307e-05	12527.9
24	7.76307e-05	8.30986e-05	12280
25	8.30986e-05	8.89439e-05	12280
26	8.89439e-05	9.52225e-05	11963.8
27	9.52225e-05	0.000102004	11963.8
28	0.000102004	0.000109376	11626.5
29	0.000109376	0.000117451	11626.5
30	0.000117451	0.000126377	11313.4
31	0.000126377	0.000136356	11313.4
32	0.000136356	0.000147669	11052
33	0.000147669	0.000160729	11052
34	0.000160729	0.000176176	10846
35	0.000176176	0.000195081	10846
36	0.000195081	0.000219455	10663
37	0.000219455	0.000253807	10663
38	0.000253807	0.000312532	10323.6
39	0.000312532	inf	10323.6
