time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	2.05531e-06	10662.4
1	2.05531e-06	4.16401e-06	3.25795
2	4.16401e-06	6.32895e-06	104.039
3	6.32895e-06	8.55322e-06	693.861
4	8.55322e-06	1.08401e-05	2053.74
5	1.08401e-05	1.31934e-05	3869.31
6	1.31934e-05	1.56168e-05	5632.64
7	1.56168e-05	1.81149e-05	7076.25
8	1.81149e-05	2.06923e-05	8178.13
9	2.06923e-05	2.33542e-05	9016.92
10	2.33542e-05	2.61063e-05	9961.23
11	2.61063e-05	2.8955e-05	9961.23
12	2.8955e-05	3.19074e-05	10882.9
13	3.19074e-05	3.49712e-05	10882.9
14	3.49712e-05	3.81551e-05	11533.7
15	3.81551e-05	4.14691e-05	11533.7
16	4.14691e-05	4.49241e-05	11954.1
17	4.49241e-05	4.85327e-05	11954.1
18	4.85327e-05	5.23092e-05	12171.1
19	5.23092e-05	5.627e-05	12171.1
20	5.627e-05	6.0434e-05	12224.4
21	6.0434e-05	6.48232e-05	12224.4
22	6.48232e-05	6.94634e-05	12163.2
23	6.94634e-05	7.43849e-05	12163.2
24	7.43849e-05	7.96242e-05	12036.6
25	7.96242e-05	8.5225e-05	12036.6
26	8.5225e-05	9.12412e-05	11884.4
27	9.12412e-05	9.77391e-05	11884.4
28	9.77391e-05	0.000104803	11736
29	0.000104803	0.00011254	11736
30	0.00011254	0.000121093	11613.4
31	0.000121093	0.000130655	11613.4
32	0.000130655	0.000141495	11525.8
33	0.000141495	0.000154009	11525.8
34	0.000154009	0.00016881	11454.1
35	0.00016881	0.000186925	11454.1
36	0.000186925	0.000210279	11330.2
37	0.000210279	0.000243195	11330.2
38	0.000243195	0.000299465	10993.4
39	0.000299465	inf	10993.4
