time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	3.4391e-06	0.00131518
1	3.4391e-06	6.96753e-06	1.53222
2	6.96753e-06	1.05901e-05	9.48377
3	1.05901e-05	1.43119e-05	32.5478
4	1.43119e-05	1.81385e-05	107.398
5	1.81385e-05	2.20761e-05	299.73
6	2.20761e-05	2.61312e-05	674.437
7	2.61312e-05	3.03112e-05	1251.66
8	3.03112e-05	3.46238e-05	1996
9	3.46238e-05	3.90779e-05	2841.83
10	3.90779e-05	4.3683e-05	4156.64
11	4.3683e-05	4.84497e-05	4156.64
12	4.84497e-05	5.33897e-05	5807.76
13	5.33897e-05	5.85163e-05	5807.76
14	5.85163e-05	6.38439e-05	7206.27
15	6.38439e-05	6.9389e-05	7206.27
16	6.9389e-05	7.51702e-05	8326.61
17	7.51702e-05	8.12084e-05	8326.61
18	8.12084e-05	8.75275e-05	9192.75
19	8.75275e-05	9.4155e-05	9192.75
20	9.4155e-05	0.000101123	9835.05
21	0.000101123	0.000108467	9835.05
22	0.000108467	0.000116231	10265.9
23	0.000116231	0.000124466	10265.9
24	0.000124466	0.000133233	10483.6
25	0.000133233	0.000142605	10483.6
26	0.000142605	0.000152671	10491.4
27	0.000152671	0.000163544	10491.4
28	0.000163544	0.000175363	10310.8
29	0.000175363	0.00018831	10310.8
30	0.00018831	0.000202622	9977.85
31	0.000202622	0.000218621	9977.85
32	0.000218621	0.00023676	9530.71
33	0.00023676	0.000257699	9530.71
34	0.000257699	0.000282465	8995.43
35	0.000282465	0.000312776	8995.43
36	0.000312776	0.000351854	8342.15
37	0.000351854	0.000406931	8342.15
38	0.000406931	0.000501086	7572.3
39	0.000501086	inf	7572.3
