time_index	left_time_boundary	right_time_boundary	lambda_00
0	-0	1.51225e-05	163.831
1	1.51225e-05	3.06378e-05	5990.99
2	3.06378e-05	4.65669e-05	7392.77
3	4.65669e-05	6.29324e-05	5752.71
4	6.29324e-05	7.97591e-05	4311.17
5	7.97591e-05	9.70735e-05	3312.5
6	9.70735e-05	0.000114905	2641.85
7	0.000114905	0.000133285	2181.49
8	0.000133285	0.000152249	1856.63
9	0.000152249	0.000171834	1621.89
10	0.000171834	0.000192084	1378.62
11	0.000192084	0.000213044	1378.62
12	0.000213044	0.000234767	1176.07
13	0.000234767	0.000257309	1176.07
14	0.000257309	0.000280736	1050.52
15	0.000280736	0.000305119	1050.52
16	0.000305119	0.00033054	966.1
17	0.00033054	0.000357092	966.1
18	0.000357092	0.000384878	903.75
19	0.000384878	0.000414021	903.75
20	0.000414021	0.000444659	853.415
21	0.000444659	0.000476953	853.415
22	0.000476953	0.000511094	810.572
23	0.000511094	0.000547306	810.572
24	0.000547306	0.000585855	774.303
25	0.000585855	0.000627065	774.303
26	0.000627065	0.00067133	745.526
27	0.00067133	0.00071914	745.526
28	0.00071914	0.000771112	725.14
29	0.000771112	0.000828042	725.14
30	0.000828042	0.000890974	712.708
31	0.000890974	0.000961327	712.708
32	0.000961327	0.00104109	705.391
33	0.00104109	0.00113316	705.391
34	0.00113316	0.00124206	695.085
35	0.00124206	0.00137535	695.085
36	0.00137535	0.00154718	655.723
37	0.00154718	0.00178937	655.723
38	0.00178937	0.00220339	554.003
39	0.00220339	inf	554.003
